loan_id,customer_id,segment
L0002888,C002316,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002889,C002317,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002890,C002318,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002891,C002319,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002892,C002320,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002893,C002321,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002894,C002322,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002895,C002322,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002896,C002322,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002897,C002323,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002898,C002324,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002899,C002324,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002900,C002324,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002901,C002325,T6: interest_rate_apr > 32.4%
L0002902,C002326,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002903,C002326,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002904,C002327,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002905,C002328,T6: interest_rate_apr > 32.4%
L0002906,C002329,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002907,C002330,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002908,C002331,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002909,C002332,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002910,C002333,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002911,C002334,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002912,C002335,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002913,C002336,T5: interest_rate_apr 30.6%-32.4%
L0002914,C002337,T5: interest_rate_apr 30.6%-32.4%
L0002915,C002337,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002916,C002338,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002917,C002339,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002918,C002339,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002919,C002340,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002920,C002341,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002921,C002342,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002922,C002343,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002923,C002344,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002924,C002345,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002925,C002346,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002926,C002347,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002927,C002348,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002928,C002349,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002929,C002350,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002930,C002351,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002931,C002352,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002932,C002353,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002933,C002354,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002934,C002355,T5: interest_rate_apr 30.6%-32.4%
L0002935,C002356,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002936,C002357,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002937,C002358,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002938,C002359,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002939,C002359,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002940,C002360,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002941,C002361,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002942,C002362,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002943,C002363,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002944,C002364,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002945,C002365,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002946,C002366,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002947,C002367,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002948,C002368,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002949,C002368,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002950,C002368,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002951,C002369,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002952,C002370,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002953,C002370,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002954,C002371,T6: interest_rate_apr > 32.4%
L0002955,C002371,T6: interest_rate_apr > 32.4%
L0002956,C002372,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002957,C002373,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002958,C002374,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002959,C002375,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002960,C002375,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002961,C002376,T5: interest_rate_apr 30.6%-32.4%
L0002962,C002377,T6: interest_rate_apr > 32.4%
L0002963,C002378,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002964,C002379,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002965,C002380,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002966,C002381,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002967,C002382,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002968,C002383,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002969,C002384,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002970,C002385,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002971,C002386,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002972,C002387,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002973,C002388,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002974,C002389,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002975,C002389,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002976,C002390,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002977,C002390,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002978,C002391,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002979,C002392,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002980,C002392,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002981,C002393,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002982,C002394,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002983,C002395,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002984,C002396,T6: interest_rate_apr > 32.4%
L0002985,C002396,T5: interest_rate_apr 30.6%-32.4%
L0002986,C002397,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002987,C002398,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002988,C002399,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002989,C002400,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002990,C002401,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002991,C002402,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002992,C002403,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002993,C002404,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002994,C002405,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002995,C002406,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0002996,C002407,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0002997,C002408,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0002998,C002409,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0002999,C002410,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003000,C002411,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003001,C002412,T5: interest_rate_apr 30.6%-32.4%
L0003002,C002413,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003003,C002414,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003004,C002415,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003005,C002415,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003006,C002416,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003007,C002416,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003008,C002417,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003009,C002418,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003010,C002419,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003011,C002420,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003012,C002421,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003013,C002422,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003014,C002423,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003015,C002424,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003016,C002424,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003017,C002425,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003018,C002426,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003019,C002427,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003020,C002428,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003021,C002428,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003022,C002428,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003023,C002429,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003024,C002430,T6: interest_rate_apr > 32.4%
L0003025,C002431,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003026,C002431,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003027,C002432,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003028,C002432,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003029,C002432,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003030,C002433,T6: interest_rate_apr > 32.4%
L0003031,C002433,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003032,C002434,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003033,C002435,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003034,C002436,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003035,C002437,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003036,C002438,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003037,C002439,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003038,C002440,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003039,C002441,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003040,C002442,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003041,C002443,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003042,C002444,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003043,C002445,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003044,C002446,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003045,C002447,T5: interest_rate_apr 30.6%-32.4%
L0003046,C002448,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003047,C002449,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003048,C002450,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003049,C002451,T5: interest_rate_apr 30.6%-32.4%
L0003050,C002452,T5: interest_rate_apr 30.6%-32.4%
L0003051,C002452,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003052,C002453,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003053,C002454,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003054,C002455,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003055,C002456,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003056,C002456,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003057,C002457,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003058,C002458,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003059,C002459,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003060,C002460,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003061,C002460,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003062,C002460,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003063,C002461,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003064,C002462,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003065,C002462,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003066,C002463,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003067,C002464,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003068,C002465,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003069,C002466,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003070,C002466,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003071,C002467,T6: interest_rate_apr > 32.4%
L0003072,C002468,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003073,C002469,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003074,C002470,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003075,C002471,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003076,C002472,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003077,C002472,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003078,C002472,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003079,C002473,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003080,C002473,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003081,C002474,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003082,C002474,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003083,C002474,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003084,C002475,T5: interest_rate_apr 30.6%-32.4%
L0003085,C002476,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003086,C002477,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003087,C002478,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003088,C002478,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003089,C002479,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003090,C002479,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003091,C002479,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003092,C002480,T5: interest_rate_apr 30.6%-32.4%
L0003093,C002481,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003094,C002482,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003095,C002483,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003096,C002484,T6: interest_rate_apr > 32.4%
L0003097,C002485,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003098,C002485,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003099,C002486,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003100,C002487,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003101,C002488,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003102,C002488,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003103,C002488,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003104,C002489,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003105,C002490,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003106,C002491,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003107,C002492,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003108,C002493,T6: interest_rate_apr > 32.4%
L0003109,C002494,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003110,C002495,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003111,C002496,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003112,C002497,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003113,C002498,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003114,C002499,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003115,C002500,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003116,C002500,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003117,C002501,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003118,C002502,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003119,C002502,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003120,C002503,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003121,C002504,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003122,C002505,T6: interest_rate_apr > 32.4%
L0003123,C002506,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003124,C002507,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003125,C002507,T5: interest_rate_apr 30.6%-32.4%
L0003126,C002508,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003127,C002509,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003128,C002509,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003129,C002510,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003130,C002511,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003131,C002512,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003132,C002513,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003133,C002514,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003134,C002514,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003135,C002515,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003136,C002515,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003137,C002516,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003138,C002517,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003139,C002518,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003140,C002519,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003141,C002519,T4: origination_risk_grade C-E; interest_rate_apr 25.0%-30.6%
L0003142,C002520,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003143,C002521,T6: interest_rate_apr > 32.4%
L0003144,C002521,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
L0003145,C002521,T6: interest_rate_apr > 32.4%
L0003146,C002522,T1: origination_risk_grade A; interest_rate_apr ≤ 30.6%
L0003147,C002522,T2: origination_risk_grade B; interest_rate_apr ≤ 30.6%
L0003148,C002523,T3: origination_risk_grade C-E; interest_rate_apr ≤ 25.0%
