loan_id,customer_id,cluster
L0013577,C010919,C1
L0013578,C010920,C2
L0013579,C010920,C2
L0013580,C010921,C2
L0013581,C010922,C1
L0013582,C010923,C2
L0013583,C010924,C2
L0013584,C010924,C2
L0013585,C010925,C3
L0013586,C010925,C3
L0013587,C010926,C1
L0013588,C010927,C2
L0013589,C010928,C2
L0013590,C010929,C3
L0013591,C010929,C3
L0013592,C010930,C4
L0013593,C010931,C2
L0013594,C010932,C1
L0013595,C010933,C2
L0013596,C010934,C1
L0013597,C010935,C2
L0013598,C010936,C2
L0013599,C010937,C2
L0013600,C010938,C2
L0013601,C010939,C1
L0013602,C010940,C2
L0013603,C010940,C2
L0013604,C010941,C2
L0013605,C010942,C2
L0013606,C010943,C1
L0013607,C010944,C1
L0013608,C010945,C2
L0013609,C010946,C3
L0013610,C010946,C3
L0013611,C010946,C3
L0013612,C010947,C2
L0013613,C010948,C2
L0013614,C010949,C4
L0013615,C010950,C2
L0013616,C010951,C2
L0013617,C010952,C3
L0013618,C010952,C3
L0013619,C010952,C3
L0013620,C010953,C1
L0013621,C010954,C2
L0013622,C010955,C2
L0013623,C010956,C3
L0013624,C010956,C3
L0013625,C010956,C3
L0013626,C010957,C2
L0013627,C010958,C2
L0013628,C010959,C4
L0013629,C010960,C2
L0013630,C010961,C2
L0013631,C010962,C3
L0013632,C010962,C3
L0013633,C010963,C2
L0013634,C010964,C1
L0013635,C010965,C2
L0013636,C010966,C2
L0013637,C010967,C2
L0013638,C010968,C3
L0013639,C010968,C3
L0013640,C010969,C1
L0013641,C010970,C1
L0013642,C010971,C4
L0013643,C010972,C1
L0013644,C010973,C2
L0013645,C010974,C3
L0013646,C010974,C3
L0013647,C010975,C2
L0013648,C010976,C3
L0013649,C010976,C3
L0013650,C010977,C1
L0013651,C010978,C3
L0013652,C010978,C3
L0013653,C010979,C4
L0013654,C010979,C4
L0013655,C010980,C2
L0013656,C010981,C2
L0013657,C010982,C2
L0013658,C010983,C1
L0013659,C010984,C2
L0013660,C010984,C2
L0013661,C010985,C4
L0013662,C010986,C3
L0013663,C010986,C3
L0013664,C010986,C3
L0013665,C010987,C2
L0013666,C010988,C1
L0013667,C010989,C2
L0013668,C010990,C2
L0013669,C010991,C2
L0013670,C010992,C2
L0013671,C010993,C4
L0013672,C010994,C2
L0013673,C010995,C2
L0013674,C010996,C2
L0013675,C010997,C3
L0013676,C010997,C3
L0013677,C010998,C2
L0013678,C010999,C2
L0013679,C011000,C1
L0013680,C011001,C2
L0013681,C011002,C2
L0013682,C011003,C2
L0013683,C011004,C2
L0013684,C011005,C1
L0013685,C011006,C2
L0013686,C011007,C2
L0013687,C011007,C2
L0013688,C011008,C1
L0013689,C011009,C3
L0013690,C011009,C3
L0013691,C011010,C4
L0013692,C011011,C1
L0013693,C011012,C2
L0013694,C011012,C2
L0013695,C011013,C1
L0013696,C011014,C3
L0013697,C011014,C3
L0013698,C011015,C3
L0013699,C011015,C3
L0013700,C011016,C1
L0013701,C011017,C2
L0013702,C011018,C1
L0013703,C011019,C2
L0013704,C011020,C2
L0013705,C011021,C3
L0013706,C011021,C3
L0013707,C011022,C2
L0013708,C011023,C3
L0013709,C011023,C3
L0013710,C011023,C3
L0013711,C011024,C2
L0013712,C011025,C3
L0013713,C011025,C3
L0013714,C011026,C1
L0013715,C011027,C1
L0013716,C011028,C2
L0013717,C011029,C2
L0013718,C011030,C2
L0013719,C011031,C4
L0013720,C011032,C1
L0013721,C011033,C1
L0013722,C011034,C1
L0013723,C011035,C1
L0013724,C011036,C4
L0013725,C011037,C2
L0013726,C011038,C2
L0013727,C011039,C2
L0013728,C011040,C3
L0013729,C011040,C3
L0013730,C011040,C3
L0013731,C011041,C2
L0013732,C011042,C2
L0013733,C011043,C1
L0013734,C011044,C2
L0013735,C011045,C2
L0013736,C011046,C2
L0013737,C011047,C3
L0013738,C011047,C3
L0013739,C011047,C3
L0013740,C011048,C3
L0013741,C011048,C3
L0013742,C011049,C2
L0013743,C011050,C3
L0013744,C011050,C3
L0013745,C011051,C2
L0013746,C011052,C3
L0013747,C011052,C3
L0013748,C011052,C3
L0013749,C011053,C2
L0013750,C011054,C2
L0013751,C011055,C2
L0013752,C011056,C2
L0013753,C011057,C1
L0013754,C011058,C1
L0013755,C011059,C2
L0013756,C011060,C2
L0013757,C011061,C2
L0013758,C011062,C2
L0013759,C011063,C1
L0013760,C011064,C2
L0013761,C011065,C3
L0013762,C011065,C3
L0013763,C011066,C2
L0013764,C011067,C1
L0013765,C011068,C2
L0013766,C011069,C1
L0013767,C011070,C3
L0013768,C011070,C3
L0013769,C011070,C3
L0013770,C011071,C3
L0013771,C011071,C3
L0013772,C011071,C3
L0013773,C011072,C2
L0013774,C011073,C2
L0013775,C011074,C2
L0013776,C011075,C2
L0013777,C011076,C2
L0013778,C011077,C2
L0013779,C011078,C2
L0013780,C011079,C2
L0013781,C011080,C2
L0013782,C011081,C3
L0013783,C011081,C3
L0013784,C011082,C3
L0013785,C011082,C3
L0013786,C011083,C4
L0013787,C011083,C4
L0013788,C011084,C1
L0013789,C011085,C2
L0013790,C011086,C3
L0013791,C011086,C3
L0013792,C011087,C1
L0013793,C011088,C2
L0013794,C011088,C2
L0013795,C011089,C4
L0013796,C011089,C4
L0013797,C011089,C4
L0013798,C011090,C2
L0013799,C011091,C1
L0013800,C011092,C2
L0013801,C011093,C4
L0013802,C011094,C1
L0013803,C011095,C3
L0013804,C011095,C3
L0013805,C011095,C3
L0013806,C011096,C2
L0013807,C011097,C2
L0013808,C011098,C2
L0013809,C011099,C3
L0013810,C011099,C3
L0013811,C011100,C2
L0013812,C011101,C2
L0013813,C011102,C2
L0013814,C011103,C1
L0013815,C011104,C1
L0013816,C011105,C1
L0013817,C011106,C2
L0013818,C011107,C2
L0013819,C011108,C2
L0013820,C011109,C1
L0013821,C011110,C4
L0013822,C011111,C2
L0013823,C011112,C1
L0013824,C011113,C4
L0013825,C011114,C2
L0013826,C011115,C2
L0013827,C011116,C4
L0013828,C011116,C4
L0013829,C011117,C2
L0013830,C011118,C2
L0013831,C011118,C2
L0013832,C011119,C2
L0013833,C011120,C2
L0013834,C011121,C1
L0013835,C011122,C3
L0013836,C011122,C3
L0013837,C011123,C4
L0013838,C011124,C2
L0013839,C011125,C2
L0013840,C011126,C2
L0013841,C011127,C3
L0013842,C011127,C3
L0013843,C011128,C2
L0013844,C011129,C2
L0013845,C011130,C2
L0013846,C011131,C2
L0013847,C011132,C1
L0013848,C011133,C1
L0013849,C011134,C2
L0013850,C011135,C2
L0013851,C011136,C2
L0013852,C011137,C2
L0013853,C011138,C2
L0013854,C011138,C2
L0013855,C011139,C2
L0013856,C011140,C3
L0013857,C011140,C3
L0013858,C011141,C3
L0013859,C011141,C3
L0013860,C011141,C3
L0013861,C011142,C2
L0013862,C011143,C2
L0013863,C011144,C3
L0013864,C011144,C3
L0013865,C011144,C3
L0013866,C011145,C4
L0013867,C011145,C4
L0013868,C011146,C2
L0013869,C011147,C2
L0013870,C011148,C2
L0013871,C011149,C2
L0013872,C011150,C1
L0013873,C011151,C2
L0013874,C011151,C2
L0013875,C011152,C1
L0013876,C011153,C2
L0013877,C011154,C2
L0013878,C011155,C2
L0013879,C011156,C2
L0013880,C011157,C2
L0013881,C011158,C2
L0013882,C011159,C2
L0013883,C011160,C1
L0013884,C011161,C2
L0013885,C011162,C3
L0013886,C011162,C3
L0013887,C011162,C3
L0013888,C011163,C2
L0013889,C011164,C1
L0013890,C011165,C1
L0013891,C011166,C1
L0013892,C011167,C1
L0013893,C011168,C1
L0013894,C011169,C2
L0013895,C011170,C1
L0013896,C011171,C4
L0013897,C011172,C1
L0013898,C011173,C2
L0013899,C011174,C3
L0013900,C011174,C3
L0013901,C011175,C4
L0013902,C011176,C2
L0013903,C011177,C2
L0013904,C011178,C3
L0013905,C011178,C3
L0013906,C011179,C2
L0013907,C011179,C2
L0013908,C011180,C2
L0013909,C011181,C2
L0013910,C011182,C4
L0013911,C011183,C1
L0013912,C011184,C1
L0013913,C011185,C1
L0013914,C011186,C2
L0013915,C011187,C2
L0013916,C011188,C2
L0013917,C011189,C2
L0013918,C011190,C3
L0013919,C011190,C3
L0013920,C011191,C2
L0013921,C011192,C1
L0013922,C011193,C2
L0013923,C011194,C4
L0013924,C011195,C4
L0013925,C011196,C1
L0013926,C011197,C4
L0013927,C011198,C3
L0013928,C011198,C3
L0013929,C011199,C2
L0013930,C011200,C2
L0013931,C011201,C2
L0013932,C011202,C1
L0013933,C011202,C1
L0013934,C011203,C3
L0013935,C011203,C3
L0013936,C011204,C2
L0013937,C011205,C1
L0013938,C011206,C2
L0013939,C011207,C1
L0013940,C011208,C1
L0013941,C011209,C2
L0013942,C011210,C2
L0013943,C011211,C1
L0013944,C011212,C2
L0013945,C011213,C2
L0013946,C011214,C2
L0013947,C011215,C3
L0013948,C011215,C3
L0013949,C011215,C3
L0013950,C011216,C3
L0013951,C011216,C3
L0013952,C011217,C2
L0013953,C011218,C4
L0013954,C011218,C4
L0013955,C011219,C2
L0013956,C011220,C2
L0013957,C011221,C2
L0013958,C011222,C1
L0013959,C011223,C2
L0013960,C011224,C1
L0013961,C011225,C2
L0013962,C011225,C2
L0013963,C011226,C2
L0013964,C011227,C2
L0013965,C011227,C2
L0013966,C011228,C1
L0013967,C011229,C1
L0013968,C011230,C3
L0013969,C011230,C3
L0013970,C011231,C2
L0013971,C011232,C2
L0013972,C011233,C2
L0013973,C011234,C2
L0013974,C011235,C2
L0013975,C011236,C2
L0013976,C011236,C2
L0013977,C011237,C2
L0013978,C011238,C4
L0013979,C011239,C2
L0013980,C011239,C2
L0013981,C011240,C1
L0013982,C011240,C1
L0013983,C011241,C2
L0013984,C011242,C2
L0013985,C011243,C4
L0013986,C011244,C2
L0013987,C011245,C2
L0013988,C011246,C2
L0013989,C011247,C2
L0013990,C011248,C1
L0013991,C011249,C2
L0013992,C011250,C2
L0013993,C011250,C2
L0013994,C011251,C4
L0013995,C011252,C2
L0013996,C011253,C2
L0013997,C011254,C2
L0013998,C011255,C2
L0013999,C011256,C2
L0014000,C011257,C2
L0014001,C011258,C3
L0014002,C011258,C3
L0014003,C011259,C2
L0014004,C011260,C2
L0014005,C011261,C2
L0014006,C011262,C2
L0014007,C011263,C1
L0014008,C011264,C2
L0014009,C011265,C4
L0014010,C011266,C1
L0014011,C011267,C1
L0014012,C011268,C1
L0014013,C011269,C1
L0014014,C011270,C1
L0014015,C011271,C1
L0014016,C011272,C3
L0014017,C011272,C3
L0014018,C011272,C3
L0014019,C011273,C2
L0014020,C011274,C1
L0014021,C011275,C1
L0014022,C011275,C1
L0014023,C011276,C2
L0014024,C011277,C2
L0014025,C011277,C2
L0014026,C011278,C1
L0014027,C011278,C1
L0014028,C011279,C1
L0014029,C011280,C1
L0014030,C011281,C1
L0014031,C011282,C2
L0014032,C011283,C1
L0014033,C011284,C1
L0014034,C011285,C2
L0014035,C011286,C2
L0014036,C011287,C2
L0014037,C011288,C2
L0014038,C011289,C2
L0014039,C011290,C1
L0014040,C011291,C2
L0014041,C011292,C1
L0014042,C011293,C1
L0014043,C011293,C1
L0014044,C011294,C3
L0014045,C011294,C3
L0014046,C011294,C3
L0014047,C011295,C2
L0014048,C011296,C4
L0014049,C011297,C2
L0014050,C011298,C2
L0014051,C011299,C2
L0014052,C011300,C2
L0014053,C011301,C3
L0014054,C011301,C3
L0014055,C011301,C3
L0014056,C011302,C2
L0014057,C011303,C1
L0014058,C011303,C1
L0014059,C011304,C4
L0014060,C011304,C4
L0014061,C011305,C2
L0014062,C011306,C1
L0014063,C011307,C2
L0014064,C011308,C3
L0014065,C011308,C3
L0014066,C011309,C2
L0014067,C011310,C2
L0014068,C011311,C2
L0014069,C011312,C1
L0014070,C011313,C1
L0014071,C011314,C2
L0014072,C011315,C2
L0014073,C011315,C2
L0014074,C011316,C2
L0014075,C011317,C1
L0014076,C011318,C2
L0014077,C011319,C2
L0014078,C011320,C2
L0014079,C011321,C3
L0014080,C011321,C3
L0014081,C011322,C4
L0014082,C011322,C4
L0014083,C011323,C2
L0014084,C011324,C2
L0014085,C011325,C4
L0014086,C011326,C2
L0014087,C011327,C2
L0014088,C011328,C3
L0014089,C011328,C3
L0014090,C011329,C4
L0014091,C011330,C2
L0014092,C011331,C3
L0014093,C011331,C3
L0014094,C011331,C3
L0014095,C011332,C2
L0014096,C011333,C1
L0014097,C011334,C2
L0014098,C011335,C2
L0014099,C011335,C2
L0014100,C011336,C1
L0014101,C011337,C2
L0014102,C011338,C2
L0014103,C011339,C1
L0014104,C011340,C2
L0014105,C011341,C3
L0014106,C011341,C3
L0014107,C011342,C1
L0014108,C011343,C2
L0014109,C011344,C2
L0014110,C011345,C2
L0014111,C011346,C2
L0014112,C011347,C2
L0014113,C011348,C3
L0014114,C011348,C3
L0014115,C011348,C3
L0014116,C011349,C2
L0014117,C011350,C1
L0014118,C011351,C1
L0014119,C011352,C2
L0014120,C011353,C2
L0014121,C011354,C1
L0014122,C011355,C2
L0014123,C011356,C1
L0014124,C011357,C2
L0014125,C011358,C2
L0014126,C011359,C3
L0014127,C011359,C3
L0014128,C011360,C3
L0014129,C011360,C3
L0014130,C011361,C2
L0014131,C011362,C3
L0014132,C011362,C3
L0014133,C011362,C3
L0014134,C011363,C1
L0014135,C011364,C2
L0014136,C011365,C1
L0014137,C011366,C2
L0014138,C011367,C4
L0014139,C011368,C2
L0014140,C011369,C4
L0014141,C011369,C4
L0014142,C011370,C2
L0014143,C011371,C3
L0014144,C011371,C3
L0014145,C011371,C3
L0014146,C011372,C1
L0014147,C011373,C1
L0014148,C011374,C2
L0014149,C011374,C2
L0014150,C011375,C2
L0014151,C011376,C2
L0014152,C011377,C2
L0014153,C011378,C3
L0014154,C011378,C3
L0014155,C011379,C3
L0014156,C011379,C3
L0014157,C011380,C2
L0014158,C011381,C2
L0014159,C011382,C2
L0014160,C011383,C4
L0014161,C011384,C2
L0014162,C011384,C2
L0014163,C011385,C3
L0014164,C011385,C3
L0014165,C011385,C3
L0014166,C011386,C1
L0014167,C011387,C2
L0014168,C011388,C3
L0014169,C011388,C3
L0014170,C011389,C1
L0014171,C011390,C1
L0014172,C011391,C2
L0014173,C011392,C1
L0014174,C011393,C3
L0014175,C011393,C3
L0014176,C011394,C2
L0014177,C011395,C1
L0014178,C011396,C2
L0014179,C011397,C2
L0014180,C011397,C2
L0014181,C011398,C2
L0014182,C011399,C2
L0014183,C011400,C1
L0014184,C011401,C1
L0014185,C011401,C1
L0014186,C011402,C2
L0014187,C011403,C2
L0014188,C011404,C2
L0014189,C011405,C2
L0014190,C011406,C2
L0014191,C011407,C2
L0014192,C011408,C2
L0014193,C011409,C1
L0014194,C011410,C2
L0014195,C011411,C4
L0014196,C011412,C2
L0014197,C011413,C3
L0014198,C011413,C3
L0014199,C011414,C1
L0014200,C011415,C3
L0014201,C011415,C3
L0014202,C011416,C1
L0014203,C011417,C3
L0014204,C011417,C3
L0014205,C011418,C1
L0014206,C011419,C2
L0014207,C011420,C1
L0014208,C011421,C2
L0014209,C011422,C2
L0014210,C011423,C1
L0014211,C011424,C1
L0014212,C011425,C2
L0014213,C011425,C2
L0014214,C011426,C1
L0014215,C011427,C1
L0014216,C011428,C2
L0014217,C011429,C1
L0014218,C011430,C1
L0014219,C011431,C2
L0014220,C011432,C1
L0014221,C011433,C1
L0014222,C011434,C2
L0014223,C011435,C1
L0014224,C011436,C1
L0014225,C011437,C1
L0014226,C011438,C3
L0014227,C011438,C3
L0014228,C011439,C1
L0014229,C011440,C2
L0014230,C011440,C2
L0014231,C011441,C1
L0014232,C011442,C2
L0014233,C011443,C1
L0014234,C011444,C1
L0014235,C011445,C2
L0014236,C011446,C2
L0014237,C011446,C2
L0014238,C011447,C1
L0014239,C011448,C4
L0014240,C011448,C4
L0014241,C011448,C4
L0014242,C011449,C2
L0014243,C011450,C2
L0014244,C011451,C2
L0014245,C011452,C2
L0014246,C011453,C2
L0014247,C011454,C3
L0014248,C011454,C3
L0014249,C011455,C2
L0014250,C011456,C2
L0014251,C011456,C2
L0014252,C011457,C1
L0014253,C011458,C1
L0014254,C011458,C1
L0014255,C011459,C2
L0014256,C011460,C1
L0014257,C011461,C2
L0014258,C011462,C3
L0014259,C011462,C3
L0014260,C011463,C2
L0014261,C011464,C1
L0014262,C011465,C3
L0014263,C011465,C3
L0014264,C011465,C3
L0014265,C011466,C3
L0014266,C011466,C3
L0014267,C011467,C1
L0014268,C011468,C2
L0014269,C011469,C1
L0014270,C011470,C2
L0014271,C011471,C2
L0014272,C011472,C1
L0014273,C011473,C1
L0014274,C011474,C2
L0014275,C011475,C2
L0014276,C011476,C1
L0014277,C011477,C2
L0014278,C011478,C2
L0014279,C011479,C2
L0014280,C011480,C1
L0014281,C011481,C3
L0014282,C011481,C3
L0014283,C011482,C3
L0014284,C011482,C3
L0014285,C011483,C1
L0014286,C011484,C2
L0014287,C011485,C2
L0014288,C011486,C2
L0014289,C011487,C2
L0014290,C011488,C2
L0014291,C011489,C3
L0014292,C011489,C3
L0014293,C011490,C2
L0014294,C011491,C2
L0014295,C011492,C2
L0014296,C011493,C2
L0014297,C011494,C1
L0014298,C011495,C2
L0014299,C011496,C2
L0014300,C011497,C2
L0014301,C011498,C2
L0014302,C011499,C2
L0014303,C011500,C1
L0014304,C011501,C4
L0014305,C011502,C1
L0014306,C011503,C1
L0014307,C011504,C3
L0014308,C011504,C3
L0014309,C011505,C1
L0014310,C011506,C1
L0014311,C011507,C2
L0014312,C011508,C2
L0014313,C011509,C2
L0014314,C011510,C1
L0014315,C011511,C2
L0014316,C011512,C2
L0014317,C011513,C2
L0014318,C011514,C2
L0014319,C011515,C2
L0014320,C011516,C2
L0014321,C011517,C1
L0014322,C011518,C2
L0014323,C011519,C2
L0014324,C011520,C2
L0014325,C011521,C1
L0014326,C011522,C1
L0014327,C011523,C1
L0014328,C011524,C2
L0014329,C011525,C2
L0014330,C011526,C2
L0014331,C011527,C3
L0014332,C011527,C3
L0014333,C011528,C1
L0014334,C011529,C2
L0014335,C011530,C2
L0014336,C011531,C1
L0014337,C011532,C1
L0014338,C011533,C2
L0014339,C011534,C1
L0014340,C011535,C2
L0014341,C011536,C1
L0014342,C011537,C3
L0014343,C011537,C3
L0014344,C011538,C1
L0014345,C011539,C1
L0014346,C011540,C2
L0014347,C011541,C2
L0014348,C011542,C1
L0014349,C011543,C2
L0014350,C011544,C3
L0014351,C011544,C3
L0014352,C011545,C2
L0014353,C011546,C2
L0014354,C011547,C2
L0014355,C011548,C2
L0014356,C011549,C1
L0014357,C011550,C4
L0014358,C011551,C1
L0014359,C011551,C1
L0014360,C011552,C2
L0014361,C011553,C2
L0014362,C011554,C4
L0014363,C011555,C2
L0014364,C011555,C2
L0014365,C011556,C2
L0014366,C011557,C1
L0014367,C011558,C2
L0014368,C011559,C2
L0014369,C011560,C2
L0014370,C011561,C1
L0014371,C011562,C1
L0014372,C011563,C2
L0014373,C011564,C4
L0014374,C011565,C2
L0014375,C011566,C1
L0014376,C011567,C2
L0014377,C011568,C1
L0014378,C011569,C4
L0014379,C011570,C1
L0014380,C011571,C2
L0014381,C011572,C2
L0014382,C011573,C4
L0014383,C011574,C2
L0014384,C011575,C2
L0014385,C011576,C2
L0014386,C011577,C2
L0014387,C011578,C3
L0014388,C011578,C3
L0014389,C011579,C1
L0014390,C011580,C2
L0014391,C011581,C3
L0014392,C011581,C3
L0014393,C011582,C4
L0014394,C011582,C4
L0014395,C011583,C2
L0014396,C011583,C2
L0014397,C011584,C1
L0014398,C011585,C2
L0014399,C011586,C1
L0014400,C011587,C2
L0014401,C011587,C2
L0014402,C011588,C2
L0014403,C011589,C2
L0014404,C011590,C4
L0014405,C011591,C3
L0014406,C011591,C3
L0014407,C011592,C2
L0014408,C011593,C2
L0014409,C011594,C3
L0014410,C011594,C3
L0014411,C011595,C1
L0014412,C011596,C2
L0014413,C011597,C2
L0014414,C011598,C2
L0014415,C011599,C2
L0014416,C011600,C2
L0014417,C011601,C2
L0014418,C011602,C2
L0014419,C011603,C1
L0014420,C011604,C2
L0014421,C011605,C3
L0014422,C011605,C3
L0014423,C011606,C4
L0014424,C011607,C3
L0014425,C011607,C3
L0014426,C011608,C2
L0014427,C011609,C2
L0014428,C011610,C2
L0014429,C011611,C2
L0014430,C011612,C1
L0014431,C011613,C1
L0014432,C011614,C2
L0014433,C011615,C2
L0014434,C011616,C3
L0014435,C011616,C3
L0014436,C011616,C3
L0014437,C011617,C2
L0014438,C011618,C2
L0014439,C011619,C2
L0014440,C011620,C2
L0014441,C011621,C2
L0014442,C011622,C2
L0014443,C011623,C3
L0014444,C011623,C3
L0014445,C011624,C2
L0014446,C011625,C2
L0014447,C011626,C4
L0014448,C011626,C4
L0014449,C011627,C2
L0014450,C011628,C2
L0014451,C011629,C1
L0014452,C011630,C2
L0014453,C011631,C1
L0014454,C011632,C2
L0014455,C011633,C1
L0014456,C011634,C1
L0014457,C011635,C2
L0014458,C011636,C1
L0014459,C011637,C2
L0014460,C011638,C2
L0014461,C011639,C3
L0014462,C011639,C3
L0014463,C011639,C3
L0014464,C011640,C2
L0014465,C011641,C1
L0014466,C011642,C2
L0014467,C011643,C2
L0014468,C011644,C2
L0014469,C011645,C3
L0014470,C011645,C3
L0014471,C011646,C2
L0014472,C011647,C4
L0014473,C011648,C2
L0014474,C011649,C2
L0014475,C011650,C1
L0014476,C011651,C1
L0014477,C011652,C2
L0014478,C011653,C2
L0014479,C011654,C2
L0014480,C011655,C2
L0014481,C011656,C2
L0014482,C011656,C2
L0014483,C011657,C2
L0014484,C011657,C2
L0014485,C011658,C2
L0014486,C011659,C1
L0014487,C011660,C2
L0014488,C011661,C1
L0014489,C011662,C3
L0014490,C011662,C3
L0014491,C011662,C3
L0014492,C011663,C1
L0014493,C011664,C3
L0014494,C011664,C3
L0014495,C011665,C4
L0014496,C011665,C4
L0014497,C011666,C3
L0014498,C011666,C3
L0014499,C011666,C3
L0014500,C011667,C2
L0014501,C011668,C3
L0014502,C011668,C3
L0014503,C011668,C3
L0014504,C011669,C2
L0014505,C011670,C2
L0014506,C011671,C4
L0014507,C011672,C1
L0014508,C011673,C4
L0014509,C011674,C2
L0014510,C011675,C2
L0014511,C011676,C2
L0014512,C011677,C2
L0014513,C011678,C1
L0014514,C011679,C3
L0014515,C011679,C3
L0014516,C011679,C3
L0014517,C011680,C4
L0014518,C011681,C2
L0014519,C011682,C1
L0014520,C011683,C2
L0014521,C011684,C2
L0014522,C011685,C2
L0014523,C011686,C2
L0014524,C011687,C2
L0014525,C011688,C2
L0014526,C011689,C2
L0014527,C011690,C1
L0014528,C011691,C2
L0014529,C011692,C1
L0014530,C011693,C1
L0014531,C011694,C2
L0014532,C011695,C2
L0014533,C011696,C1
L0014534,C011697,C2
L0014535,C011698,C1
L0014536,C011699,C1
L0014537,C011700,C2
L0014538,C011701,C1
L0014539,C011702,C1
L0014540,C011702,C1
L0014541,C011703,C2
L0014542,C011704,C2
L0014543,C011705,C3
L0014544,C011705,C3
L0014545,C011706,C2
L0014546,C011706,C2
L0014547,C011707,C2
L0014548,C011708,C2
L0014549,C011709,C2
L0014550,C011709,C2
L0014551,C011710,C2
L0014552,C011711,C3
L0014553,C011711,C3
L0014554,C011712,C1
L0014555,C011713,C2
L0014556,C011714,C4
L0014557,C011715,C2
L0014558,C011716,C2
L0014559,C011717,C3
L0014560,C011717,C3
L0014561,C011718,C2
L0014562,C011719,C3
L0014563,C011719,C3
L0014564,C011720,C2
L0014565,C011721,C2
L0014566,C011722,C2
L0014567,C011723,C1
L0014568,C011724,C1
L0014569,C011724,C1
L0014570,C011725,C1
L0014571,C011726,C3
L0014572,C011726,C3
L0014573,C011726,C3
L0014574,C011727,C2
L0014575,C011728,C1
L0014576,C011729,C2
L0014577,C011730,C2
L0014578,C011731,C3
L0014579,C011731,C3
L0014580,C011732,C3
L0014581,C011732,C3
L0014582,C011733,C2
L0014583,C011734,C3
L0014584,C011734,C3
L0014585,C011734,C3
L0014586,C011735,C2
L0014587,C011736,C1
L0014588,C011737,C1
L0014589,C011738,C1
L0014590,C011739,C4
L0014591,C011739,C4
L0014592,C011740,C2
L0014593,C011741,C2
L0014594,C011741,C2
L0014595,C011742,C1
L0014596,C011743,C2
L0014597,C011744,C2
L0014598,C011744,C2
L0014599,C011745,C2
L0014600,C011746,C2
L0014601,C011747,C1
L0014602,C011748,C1
L0014603,C011749,C4
L0014604,C011750,C2
L0014605,C011751,C3
L0014606,C011751,C3
L0014607,C011752,C2
L0014608,C011753,C1
L0014609,C011754,C4
L0014610,C011755,C3
L0014611,C011755,C3
L0014612,C011755,C3
L0014613,C011756,C2
L0014614,C011757,C4
L0014615,C011758,C2
L0014616,C011759,C1
L0014617,C011760,C2
L0014618,C011761,C4
L0014619,C011762,C4
L0014620,C011763,C2
L0014621,C011764,C1
L0014622,C011765,C2
L0014623,C011766,C1
L0014624,C011767,C2
L0014625,C011768,C1
L0014626,C011769,C3
L0014627,C011769,C3
L0014628,C011769,C3
L0014629,C011770,C2
L0014630,C011771,C4
L0014631,C011772,C1
L0014632,C011773,C2
L0014633,C011774,C2
L0014634,C011775,C2
L0014635,C011776,C2
L0014636,C011777,C2
L0014637,C011778,C1
L0014638,C011779,C2
L0014639,C011780,C2
L0014640,C011781,C3
L0014641,C011781,C3
L0014642,C011781,C3
L0014643,C011782,C1
L0014644,C011783,C2
L0014645,C011784,C4
L0014646,C011785,C2
L0014647,C011786,C1
L0014648,C011787,C2
L0014649,C011788,C1
L0014650,C011789,C2
L0014651,C011789,C2
L0014652,C011790,C3
L0014653,C011790,C3
L0014654,C011790,C3
L0014655,C011791,C2
L0014656,C011792,C2
L0014657,C011793,C4
L0014658,C011793,C4
L0014659,C011794,C3
L0014660,C011794,C3
L0014661,C011795,C2
