loan_id,customer_id,segment
L0009401,C007575,1. BNPL (all grades)
L0009402,C007576,2. Personal Prime (A-B)
L0009403,C007577,1. BNPL (all grades)
L0009404,C007578,1. BNPL (all grades)
L0009405,C007579,5. SME Prime (A-B)
L0009406,C007580,2. Personal Prime (A-B)
L0009407,C007581,1. BNPL (all grades)
L0009408,C007582,4. Personal Subprime (D-E)
L0009409,C007582,4. Personal Subprime (D-E)
L0009410,C007582,4. Personal Subprime (D-E)
L0009411,C007583,5. SME Prime (A-B)
L0009412,C007584,3. Personal Mid (C)
L0009413,C007584,3. Personal Mid (C)
L0009414,C007585,6. SME Non-prime (C-D-E)
L0009415,C007586,3. Personal Mid (C)
L0009416,C007586,3. Personal Mid (C)
L0009417,C007587,6. SME Non-prime (C-D-E)
L0009418,C007588,2. Personal Prime (A-B)
L0009419,C007589,4. Personal Subprime (D-E)
L0009420,C007590,5. SME Prime (A-B)
L0009421,C007591,5. SME Prime (A-B)
L0009422,C007592,3. Personal Mid (C)
L0009423,C007593,1. BNPL (all grades)
L0009424,C007594,1. BNPL (all grades)
L0009425,C007595,1. BNPL (all grades)
L0009426,C007596,4. Personal Subprime (D-E)
L0009427,C007597,3. Personal Mid (C)
L0009428,C007598,6. SME Non-prime (C-D-E)
L0009429,C007599,1. BNPL (all grades)
L0009430,C007599,4. Personal Subprime (D-E)
L0009431,C007600,3. Personal Mid (C)
L0009432,C007600,2. Personal Prime (A-B)
L0009433,C007601,1. BNPL (all grades)
L0009434,C007602,1. BNPL (all grades)
L0009435,C007602,6. SME Non-prime (C-D-E)
L0009436,C007603,2. Personal Prime (A-B)
L0009437,C007603,2. Personal Prime (A-B)
L0009438,C007604,1. BNPL (all grades)
L0009439,C007605,2. Personal Prime (A-B)
L0009440,C007605,5. SME Prime (A-B)
L0009441,C007606,1. BNPL (all grades)
L0009442,C007606,2. Personal Prime (A-B)
L0009443,C007607,3. Personal Mid (C)
L0009444,C007608,1. BNPL (all grades)
L0009445,C007609,2. Personal Prime (A-B)
L0009446,C007609,2. Personal Prime (A-B)
L0009447,C007610,1. BNPL (all grades)
L0009448,C007611,2. Personal Prime (A-B)
L0009449,C007612,3. Personal Mid (C)
L0009450,C007613,1. BNPL (all grades)
L0009451,C007614,3. Personal Mid (C)
L0009452,C007615,1. BNPL (all grades)
L0009453,C007616,2. Personal Prime (A-B)
L0009454,C007617,2. Personal Prime (A-B)
L0009455,C007618,3. Personal Mid (C)
L0009456,C007619,3. Personal Mid (C)
L0009457,C007620,6. SME Non-prime (C-D-E)
L0009458,C007621,1. BNPL (all grades)
L0009459,C007622,4. Personal Subprime (D-E)
L0009460,C007623,6. SME Non-prime (C-D-E)
L0009461,C007624,1. BNPL (all grades)
L0009462,C007624,4. Personal Subprime (D-E)
L0009463,C007625,1. BNPL (all grades)
L0009464,C007625,4. Personal Subprime (D-E)
L0009465,C007626,2. Personal Prime (A-B)
L0009466,C007627,1. BNPL (all grades)
L0009467,C007628,4. Personal Subprime (D-E)
L0009468,C007628,4. Personal Subprime (D-E)
L0009469,C007629,2. Personal Prime (A-B)
L0009470,C007630,1. BNPL (all grades)
L0009471,C007630,1. BNPL (all grades)
L0009472,C007631,2. Personal Prime (A-B)
L0009473,C007632,1. BNPL (all grades)
L0009474,C007633,2. Personal Prime (A-B)
L0009475,C007634,2. Personal Prime (A-B)
L0009476,C007635,1. BNPL (all grades)
L0009477,C007636,6. SME Non-prime (C-D-E)
L0009478,C007637,1. BNPL (all grades)
L0009479,C007638,1. BNPL (all grades)
L0009480,C007639,2. Personal Prime (A-B)
L0009481,C007639,1. BNPL (all grades)
L0009482,C007640,4. Personal Subprime (D-E)
L0009483,C007641,4. Personal Subprime (D-E)
L0009484,C007642,5. SME Prime (A-B)
L0009485,C007643,1. BNPL (all grades)
L0009486,C007644,3. Personal Mid (C)
L0009487,C007645,3. Personal Mid (C)
L0009488,C007646,4. Personal Subprime (D-E)
L0009489,C007647,4. Personal Subprime (D-E)
L0009490,C007648,1. BNPL (all grades)
L0009491,C007649,1. BNPL (all grades)
L0009492,C007650,3. Personal Mid (C)
L0009493,C007651,2. Personal Prime (A-B)
L0009494,C007652,3. Personal Mid (C)
L0009495,C007653,5. SME Prime (A-B)
L0009496,C007654,1. BNPL (all grades)
L0009497,C007655,3. Personal Mid (C)
L0009498,C007655,2. Personal Prime (A-B)
L0009499,C007656,3. Personal Mid (C)
L0009500,C007657,1. BNPL (all grades)
L0009501,C007657,1. BNPL (all grades)
L0009502,C007658,4. Personal Subprime (D-E)
L0009503,C007659,1. BNPL (all grades)
L0009504,C007660,2. Personal Prime (A-B)
L0009505,C007661,2. Personal Prime (A-B)
L0009506,C007662,4. Personal Subprime (D-E)
L0009507,C007662,1. BNPL (all grades)
L0009508,C007663,1. BNPL (all grades)
L0009509,C007664,1. BNPL (all grades)
L0009510,C007665,1. BNPL (all grades)
L0009511,C007666,6. SME Non-prime (C-D-E)
L0009512,C007667,2. Personal Prime (A-B)
L0009513,C007668,1. BNPL (all grades)
L0009514,C007668,1. BNPL (all grades)
L0009515,C007669,5. SME Prime (A-B)
L0009516,C007670,1. BNPL (all grades)
L0009517,C007671,4. Personal Subprime (D-E)
L0009518,C007672,1. BNPL (all grades)
L0009519,C007673,2. Personal Prime (A-B)
L0009520,C007674,1. BNPL (all grades)
L0009521,C007674,3. Personal Mid (C)
L0009522,C007675,2. Personal Prime (A-B)
L0009523,C007675,2. Personal Prime (A-B)
L0009524,C007676,4. Personal Subprime (D-E)
L0009525,C007677,3. Personal Mid (C)
L0009526,C007678,4. Personal Subprime (D-E)
L0009527,C007679,1. BNPL (all grades)
L0009528,C007680,2. Personal Prime (A-B)
L0009529,C007681,5. SME Prime (A-B)
L0009530,C007682,1. BNPL (all grades)
L0009531,C007683,2. Personal Prime (A-B)
L0009532,C007683,1. BNPL (all grades)
L0009533,C007684,2. Personal Prime (A-B)
L0009534,C007685,2. Personal Prime (A-B)
L0009535,C007685,2. Personal Prime (A-B)
L0009536,C007686,5. SME Prime (A-B)
L0009537,C007687,4. Personal Subprime (D-E)
L0009538,C007687,3. Personal Mid (C)
L0009539,C007688,1. BNPL (all grades)
L0009540,C007689,4. Personal Subprime (D-E)
L0009541,C007690,2. Personal Prime (A-B)
L0009542,C007691,1. BNPL (all grades)
L0009543,C007692,2. Personal Prime (A-B)
L0009544,C007693,3. Personal Mid (C)
L0009545,C007694,6. SME Non-prime (C-D-E)
L0009546,C007695,2. Personal Prime (A-B)
L0009547,C007696,6. SME Non-prime (C-D-E)
L0009548,C007697,1. BNPL (all grades)
L0009549,C007698,2. Personal Prime (A-B)
L0009550,C007699,6. SME Non-prime (C-D-E)
L0009551,C007700,3. Personal Mid (C)
L0009552,C007701,1. BNPL (all grades)
L0009553,C007702,2. Personal Prime (A-B)
L0009554,C007703,1. BNPL (all grades)
L0009555,C007704,5. SME Prime (A-B)
L0009556,C007705,5. SME Prime (A-B)
L0009557,C007706,1. BNPL (all grades)
L0009558,C007706,6. SME Non-prime (C-D-E)
L0009559,C007706,3. Personal Mid (C)
L0009560,C007707,4. Personal Subprime (D-E)
L0009561,C007708,1. BNPL (all grades)
L0009562,C007708,4. Personal Subprime (D-E)
L0009563,C007708,1. BNPL (all grades)
L0009564,C007709,1. BNPL (all grades)
L0009565,C007710,6. SME Non-prime (C-D-E)
L0009566,C007711,1. BNPL (all grades)
L0009567,C007712,4. Personal Subprime (D-E)
L0009568,C007713,2. Personal Prime (A-B)
L0009569,C007713,3. Personal Mid (C)
L0009570,C007714,5. SME Prime (A-B)
L0009571,C007715,1. BNPL (all grades)
L0009572,C007716,2. Personal Prime (A-B)
L0009573,C007717,6. SME Non-prime (C-D-E)
L0009574,C007718,6. SME Non-prime (C-D-E)
L0009575,C007718,1. BNPL (all grades)
L0009576,C007719,1. BNPL (all grades)
L0009577,C007720,3. Personal Mid (C)
L0009578,C007721,1. BNPL (all grades)
L0009579,C007721,6. SME Non-prime (C-D-E)
L0009580,C007722,3. Personal Mid (C)
L0009581,C007723,1. BNPL (all grades)
L0009582,C007724,4. Personal Subprime (D-E)
L0009583,C007725,2. Personal Prime (A-B)
L0009584,C007725,1. BNPL (all grades)
L0009585,C007726,6. SME Non-prime (C-D-E)
L0009586,C007727,4. Personal Subprime (D-E)
L0009587,C007728,2. Personal Prime (A-B)
L0009588,C007729,5. SME Prime (A-B)
L0009589,C007730,4. Personal Subprime (D-E)
L0009590,C007731,2. Personal Prime (A-B)
L0009591,C007731,2. Personal Prime (A-B)
L0009592,C007731,1. BNPL (all grades)
L0009593,C007732,1. BNPL (all grades)
L0009594,C007733,2. Personal Prime (A-B)
L0009595,C007733,2. Personal Prime (A-B)
L0009596,C007734,1. BNPL (all grades)
L0009597,C007735,1. BNPL (all grades)
L0009598,C007736,2. Personal Prime (A-B)
L0009599,C007737,4. Personal Subprime (D-E)
L0009600,C007738,2. Personal Prime (A-B)
L0009601,C007739,1. BNPL (all grades)
L0009602,C007740,4. Personal Subprime (D-E)
L0009603,C007741,1. BNPL (all grades)
L0009604,C007741,2. Personal Prime (A-B)
L0009605,C007742,3. Personal Mid (C)
L0009606,C007743,2. Personal Prime (A-B)
L0009607,C007744,1. BNPL (all grades)
L0009608,C007745,1. BNPL (all grades)
L0009609,C007746,1. BNPL (all grades)
L0009610,C007747,6. SME Non-prime (C-D-E)
L0009611,C007748,1. BNPL (all grades)
L0009612,C007748,4. Personal Subprime (D-E)
L0009613,C007749,6. SME Non-prime (C-D-E)
L0009614,C007749,3. Personal Mid (C)
L0009615,C007749,5. SME Prime (A-B)
L0009616,C007750,6. SME Non-prime (C-D-E)
L0009617,C007750,4. Personal Subprime (D-E)
L0009618,C007751,5. SME Prime (A-B)
L0009619,C007752,1. BNPL (all grades)
L0009620,C007753,3. Personal Mid (C)
L0009621,C007754,3. Personal Mid (C)
L0009622,C007755,5. SME Prime (A-B)
L0009623,C007755,5. SME Prime (A-B)
L0009624,C007756,1. BNPL (all grades)
L0009625,C007757,1. BNPL (all grades)
L0009626,C007758,3. Personal Mid (C)
L0009627,C007759,5. SME Prime (A-B)
L0009628,C007760,2. Personal Prime (A-B)
L0009629,C007761,6. SME Non-prime (C-D-E)
L0009630,C007761,6. SME Non-prime (C-D-E)
L0009631,C007762,1. BNPL (all grades)
L0009632,C007763,3. Personal Mid (C)
L0009633,C007763,3. Personal Mid (C)
L0009634,C007764,6. SME Non-prime (C-D-E)
L0009635,C007765,2. Personal Prime (A-B)
L0009636,C007766,4. Personal Subprime (D-E)
L0009637,C007767,6. SME Non-prime (C-D-E)
L0009638,C007768,2. Personal Prime (A-B)
L0009639,C007769,2. Personal Prime (A-B)
L0009640,C007769,1. BNPL (all grades)
L0009641,C007769,2. Personal Prime (A-B)
L0009642,C007770,2. Personal Prime (A-B)
L0009643,C007771,1. BNPL (all grades)
L0009644,C007772,5. SME Prime (A-B)
L0009645,C007773,2. Personal Prime (A-B)
L0009646,C007774,2. Personal Prime (A-B)
L0009647,C007774,2. Personal Prime (A-B)
L0009648,C007775,1. BNPL (all grades)
L0009649,C007776,2. Personal Prime (A-B)
L0009650,C007776,2. Personal Prime (A-B)
L0009651,C007776,1. BNPL (all grades)
L0009652,C007777,1. BNPL (all grades)
L0009653,C007778,2. Personal Prime (A-B)
L0009654,C007778,1. BNPL (all grades)
L0009655,C007779,3. Personal Mid (C)
L0009656,C007779,1. BNPL (all grades)
L0009657,C007780,4. Personal Subprime (D-E)
L0009658,C007781,2. Personal Prime (A-B)
L0009659,C007782,4. Personal Subprime (D-E)
L0009660,C007783,3. Personal Mid (C)
L0009661,C007784,6. SME Non-prime (C-D-E)
L0009662,C007784,4. Personal Subprime (D-E)
L0009663,C007785,2. Personal Prime (A-B)
L0009664,C007786,4. Personal Subprime (D-E)
L0009665,C007787,6. SME Non-prime (C-D-E)
L0009666,C007788,4. Personal Subprime (D-E)
L0009667,C007789,2. Personal Prime (A-B)
L0009668,C007789,2. Personal Prime (A-B)
L0009669,C007790,3. Personal Mid (C)
L0009670,C007790,1. BNPL (all grades)
L0009671,C007791,2. Personal Prime (A-B)
L0009672,C007792,2. Personal Prime (A-B)
L0009673,C007793,1. BNPL (all grades)
L0009674,C007794,2. Personal Prime (A-B)
L0009675,C007794,2. Personal Prime (A-B)
L0009676,C007795,6. SME Non-prime (C-D-E)
L0009677,C007796,3. Personal Mid (C)
L0009678,C007797,1. BNPL (all grades)
L0009679,C007798,1. BNPL (all grades)
L0009680,C007799,3. Personal Mid (C)
L0009681,C007800,1. BNPL (all grades)
L0009682,C007801,2. Personal Prime (A-B)
L0009683,C007802,3. Personal Mid (C)
L0009684,C007803,4. Personal Subprime (D-E)
L0009685,C007804,1. BNPL (all grades)
L0009686,C007805,2. Personal Prime (A-B)
L0009687,C007806,1. BNPL (all grades)
L0009688,C007807,4. Personal Subprime (D-E)
L0009689,C007808,2. Personal Prime (A-B)
L0009690,C007809,3. Personal Mid (C)
L0009691,C007810,2. Personal Prime (A-B)
L0009692,C007811,1. BNPL (all grades)
L0009693,C007811,6. SME Non-prime (C-D-E)
L0009694,C007812,3. Personal Mid (C)
L0009695,C007813,2. Personal Prime (A-B)
L0009696,C007813,1. BNPL (all grades)
L0009697,C007813,1. BNPL (all grades)
L0009698,C007814,1. BNPL (all grades)
L0009699,C007814,5. SME Prime (A-B)
L0009700,C007814,2. Personal Prime (A-B)
L0009701,C007815,4. Personal Subprime (D-E)
L0009702,C007816,1. BNPL (all grades)
L0009703,C007817,1. BNPL (all grades)
L0009704,C007818,6. SME Non-prime (C-D-E)
L0009705,C007819,5. SME Prime (A-B)
L0009706,C007820,6. SME Non-prime (C-D-E)
L0009707,C007821,3. Personal Mid (C)
L0009708,C007822,1. BNPL (all grades)
L0009709,C007823,1. BNPL (all grades)
L0009710,C007824,4. Personal Subprime (D-E)
L0009711,C007825,2. Personal Prime (A-B)
L0009712,C007826,3. Personal Mid (C)
L0009713,C007827,5. SME Prime (A-B)
L0009714,C007828,1. BNPL (all grades)
L0009715,C007828,1. BNPL (all grades)
L0009716,C007829,2. Personal Prime (A-B)
L0009717,C007830,5. SME Prime (A-B)
L0009718,C007831,1. BNPL (all grades)
L0009719,C007832,1. BNPL (all grades)
L0009720,C007832,2. Personal Prime (A-B)
L0009721,C007833,4. Personal Subprime (D-E)
L0009722,C007834,1. BNPL (all grades)
L0009723,C007835,3. Personal Mid (C)
L0009724,C007836,4. Personal Subprime (D-E)
L0009725,C007837,1. BNPL (all grades)
L0009726,C007838,5. SME Prime (A-B)
L0009727,C007839,1. BNPL (all grades)
L0009728,C007840,1. BNPL (all grades)
L0009729,C007841,1. BNPL (all grades)
L0009730,C007842,1. BNPL (all grades)
L0009731,C007843,1. BNPL (all grades)
L0009732,C007844,2. Personal Prime (A-B)
L0009733,C007845,1. BNPL (all grades)
L0009734,C007846,1. BNPL (all grades)
L0009735,C007846,3. Personal Mid (C)
L0009736,C007846,3. Personal Mid (C)
L0009737,C007847,1. BNPL (all grades)
L0009738,C007848,1. BNPL (all grades)
L0009739,C007849,3. Personal Mid (C)
L0009740,C007849,6. SME Non-prime (C-D-E)
L0009741,C007850,4. Personal Subprime (D-E)
L0009742,C007851,5. SME Prime (A-B)
L0009743,C007852,2. Personal Prime (A-B)
L0009744,C007852,2. Personal Prime (A-B)
L0009745,C007853,1. BNPL (all grades)
L0009746,C007854,1. BNPL (all grades)
L0009747,C007855,6. SME Non-prime (C-D-E)
L0009748,C007856,1. BNPL (all grades)
L0009749,C007857,3. Personal Mid (C)
L0009750,C007858,3. Personal Mid (C)
L0009751,C007859,1. BNPL (all grades)
L0009752,C007860,4. Personal Subprime (D-E)
L0009753,C007861,2. Personal Prime (A-B)
L0009754,C007862,1. BNPL (all grades)
L0009755,C007862,2. Personal Prime (A-B)
L0009756,C007863,5. SME Prime (A-B)
L0009757,C007863,1. BNPL (all grades)
L0009758,C007864,1. BNPL (all grades)
L0009759,C007865,1. BNPL (all grades)
L0009760,C007866,3. Personal Mid (C)
L0009761,C007867,4. Personal Subprime (D-E)
L0009762,C007868,5. SME Prime (A-B)
L0009763,C007869,5. SME Prime (A-B)
L0009764,C007870,6. SME Non-prime (C-D-E)
L0009765,C007871,3. Personal Mid (C)
L0009766,C007872,1. BNPL (all grades)
L0009767,C007873,2. Personal Prime (A-B)
L0009768,C007873,2. Personal Prime (A-B)
L0009769,C007874,1. BNPL (all grades)
L0009770,C007875,4. Personal Subprime (D-E)
L0009771,C007876,1. BNPL (all grades)
L0009772,C007877,5. SME Prime (A-B)
L0009773,C007878,3. Personal Mid (C)
L0009774,C007879,1. BNPL (all grades)
L0009775,C007880,3. Personal Mid (C)
L0009776,C007880,4. Personal Subprime (D-E)
L0009777,C007881,4. Personal Subprime (D-E)
L0009778,C007882,2. Personal Prime (A-B)
L0009779,C007883,4. Personal Subprime (D-E)
L0009780,C007884,1. BNPL (all grades)
L0009781,C007885,6. SME Non-prime (C-D-E)
L0009782,C007885,2. Personal Prime (A-B)
L0009783,C007886,6. SME Non-prime (C-D-E)
L0009784,C007887,4. Personal Subprime (D-E)
L0009785,C007888,4. Personal Subprime (D-E)
L0009786,C007889,1. BNPL (all grades)
L0009787,C007890,2. Personal Prime (A-B)
L0009788,C007891,5. SME Prime (A-B)
L0009789,C007892,1. BNPL (all grades)
L0009790,C007893,4. Personal Subprime (D-E)
L0009791,C007894,1. BNPL (all grades)
L0009792,C007895,4. Personal Subprime (D-E)
L0009793,C007896,6. SME Non-prime (C-D-E)
L0009794,C007897,1. BNPL (all grades)
L0009795,C007898,1. BNPL (all grades)
L0009796,C007899,2. Personal Prime (A-B)
L0009797,C007899,5. SME Prime (A-B)
L0009798,C007900,5. SME Prime (A-B)
L0009799,C007901,5. SME Prime (A-B)
L0009800,C007902,1. BNPL (all grades)
L0009801,C007903,1. BNPL (all grades)
L0009802,C007903,1. BNPL (all grades)
L0009803,C007904,3. Personal Mid (C)
L0009804,C007904,6. SME Non-prime (C-D-E)
L0009805,C007905,2. Personal Prime (A-B)
L0009806,C007905,1. BNPL (all grades)
L0009807,C007906,1. BNPL (all grades)
L0009808,C007907,4. Personal Subprime (D-E)
L0009809,C007908,5. SME Prime (A-B)
L0009810,C007909,1. BNPL (all grades)
L0009811,C007909,1. BNPL (all grades)
L0009812,C007910,6. SME Non-prime (C-D-E)
L0009813,C007911,2. Personal Prime (A-B)
L0009814,C007912,2. Personal Prime (A-B)
L0009815,C007912,3. Personal Mid (C)
L0009816,C007912,1. BNPL (all grades)
L0009817,C007913,3. Personal Mid (C)
L0009818,C007914,1. BNPL (all grades)
L0009819,C007915,1. BNPL (all grades)
L0009820,C007916,4. Personal Subprime (D-E)
L0009821,C007917,1. BNPL (all grades)
L0009822,C007918,4. Personal Subprime (D-E)
L0009823,C007919,1. BNPL (all grades)
L0009824,C007919,1. BNPL (all grades)
L0009825,C007919,1. BNPL (all grades)
L0009826,C007920,5. SME Prime (A-B)
L0009827,C007921,2. Personal Prime (A-B)
L0009828,C007922,3. Personal Mid (C)
L0009829,C007923,3. Personal Mid (C)
L0009830,C007924,6. SME Non-prime (C-D-E)
L0009831,C007925,1. BNPL (all grades)
L0009832,C007925,1. BNPL (all grades)
L0009833,C007926,4. Personal Subprime (D-E)
L0009834,C007927,1. BNPL (all grades)
L0009835,C007928,4. Personal Subprime (D-E)
L0009836,C007929,4. Personal Subprime (D-E)
L0009837,C007930,6. SME Non-prime (C-D-E)
L0009838,C007931,5. SME Prime (A-B)
L0009839,C007932,1. BNPL (all grades)
L0009840,C007933,6. SME Non-prime (C-D-E)
L0009841,C007934,3. Personal Mid (C)
L0009842,C007935,1. BNPL (all grades)
L0009843,C007936,2. Personal Prime (A-B)
L0009844,C007937,4. Personal Subprime (D-E)
L0009845,C007938,2. Personal Prime (A-B)
L0009846,C007939,2. Personal Prime (A-B)
L0009847,C007940,5. SME Prime (A-B)
L0009848,C007941,1. BNPL (all grades)
L0009849,C007942,5. SME Prime (A-B)
L0009850,C007943,1. BNPL (all grades)
L0009851,C007944,3. Personal Mid (C)
L0009852,C007945,2. Personal Prime (A-B)
L0009853,C007946,2. Personal Prime (A-B)
L0009854,C007946,1. BNPL (all grades)
L0009855,C007947,1. BNPL (all grades)
L0009856,C007947,1. BNPL (all grades)
L0009857,C007948,2. Personal Prime (A-B)
L0009858,C007949,3. Personal Mid (C)
L0009859,C007949,1. BNPL (all grades)
L0009860,C007950,4. Personal Subprime (D-E)
L0009861,C007951,1. BNPL (all grades)
L0009862,C007952,2. Personal Prime (A-B)
L0009863,C007953,1. BNPL (all grades)
L0009864,C007954,3. Personal Mid (C)
L0009865,C007954,1. BNPL (all grades)
L0009866,C007955,3. Personal Mid (C)
L0009867,C007955,1. BNPL (all grades)
L0009868,C007956,1. BNPL (all grades)
L0009869,C007957,2. Personal Prime (A-B)
L0009870,C007957,5. SME Prime (A-B)
L0009871,C007958,1. BNPL (all grades)
L0009872,C007959,1. BNPL (all grades)
L0009873,C007960,5. SME Prime (A-B)
L0009874,C007961,2. Personal Prime (A-B)
L0009875,C007962,2. Personal Prime (A-B)
L0009876,C007962,2. Personal Prime (A-B)
L0009877,C007963,6. SME Non-prime (C-D-E)
L0009878,C007964,1. BNPL (all grades)
L0009879,C007965,1. BNPL (all grades)
L0009880,C007966,1. BNPL (all grades)
L0009881,C007967,6. SME Non-prime (C-D-E)
L0009882,C007968,6. SME Non-prime (C-D-E)
L0009883,C007969,5. SME Prime (A-B)
L0009884,C007969,2. Personal Prime (A-B)
L0009885,C007970,5. SME Prime (A-B)
L0009886,C007971,5. SME Prime (A-B)
L0009887,C007971,2. Personal Prime (A-B)
L0009888,C007972,2. Personal Prime (A-B)
L0009889,C007973,1. BNPL (all grades)
L0009890,C007974,1. BNPL (all grades)
L0009891,C007975,1. BNPL (all grades)
L0009892,C007976,4. Personal Subprime (D-E)
L0009893,C007977,3. Personal Mid (C)
L0009894,C007978,2. Personal Prime (A-B)
L0009895,C007979,1. BNPL (all grades)
L0009896,C007980,4. Personal Subprime (D-E)
L0009897,C007980,1. BNPL (all grades)
L0009898,C007980,6. SME Non-prime (C-D-E)
L0009899,C007981,4. Personal Subprime (D-E)
L0009900,C007982,3. Personal Mid (C)
L0009901,C007983,2. Personal Prime (A-B)
L0009902,C007983,2. Personal Prime (A-B)
L0009903,C007983,1. BNPL (all grades)
L0009904,C007984,2. Personal Prime (A-B)
L0009905,C007985,3. Personal Mid (C)
L0009906,C007986,1. BNPL (all grades)
L0009907,C007987,5. SME Prime (A-B)
L0009908,C007988,6. SME Non-prime (C-D-E)
L0009909,C007989,1. BNPL (all grades)
L0009910,C007990,3. Personal Mid (C)
L0009911,C007990,1. BNPL (all grades)
L0009912,C007991,6. SME Non-prime (C-D-E)
L0009913,C007992,1. BNPL (all grades)
L0009914,C007992,1. BNPL (all grades)
L0009915,C007993,3. Personal Mid (C)
L0009916,C007994,3. Personal Mid (C)
L0009917,C007995,6. SME Non-prime (C-D-E)
