loan_id,customer_id,segment,product_type,obs_month,dpd_current,ews_score,band,is_behavioural_distress,recommended_action
L0015978,C012844,1. BNPL (grade A-C),BNPL,2026-03,60,0.0009,ESCALATION,0,immediate collections
L0016586,C013339,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0017846,C014367,2. Personal Prime (A-B),Personal,2026-03,45,0.0009,ESCALATION,0,immediate collections
L0020876,C016803,3. Personal Non-prime (C-E),Personal,2026-03,45,0.0009,ESCALATION,0,immediate collections
L0021890,C017614,6. Subprime BNPL (D-E),BNPL,2026-03,60,0.0009,ESCALATION,0,immediate collections
L0022291,C017927,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0023028,C018519,2. Personal Prime (A-B),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0023464,C018867,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0023703,C019061,6. Subprime BNPL (D-E),BNPL,2026-03,60,0.0009,ESCALATION,0,immediate collections
L0024083,C019368,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0025157,C020247,6. Subprime BNPL (D-E),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0025648,C020629,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0029463,C023683,2. Personal Prime (A-B),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0029516,C023725,5. SME Non-prime (C-E),SME,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0034588,C027859,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0035422,C028522,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0036754,C029607,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0036980,C029788,2. Personal Prime (A-B),Personal,2026-03,60,0.0009,ESCALATION,0,immediate collections
L0038063,C030667,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0038169,C030758,1. BNPL (grade A-C),BNPL,2026-03,45,0.0009,ESCALATION,0,immediate collections
L0038834,C031287,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0038880,C031326,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0038962,C031393,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0041380,C033344,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0042112,C033939,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0042507,C034254,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0042628,C034353,1. BNPL (grade A-C),BNPL,2026-03,60,0.0009,ESCALATION,0,immediate collections
L0044716,C036041,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0045015,C036274,1. BNPL (grade A-C),BNPL,2026-03,75,0.0009,ESCALATION,0,immediate collections
L0046100,C037146,4. SME Prime (A-B),SME,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0046178,C037204,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0047494,C038278,5. SME Non-prime (C-E),SME,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0047794,C038516,4. SME Prime (A-B),SME,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0048261,C038907,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0048754,C039308,3. Personal Non-prime (C-E),Personal,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0048811,C039354,1. BNPL (grade A-C),BNPL,2026-03,30,0.0009,ESCALATION,0,immediate collections
L0048872,C039408,4. SME Prime (A-B),SME,2026-03,75,0.0009,ESCALATION,0,immediate collections
L0013824,C011113,5. SME Non-prime (C-E),SME,2026-03,15,0.5417,RED,0,proactive outreach / restructure
L0007882,C006335,2. Personal Prime (A-B),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0007883,C006335,2. Personal Prime (A-B),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0008774,C007064,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,0,proactive outreach / restructure
L0009616,C007750,5. SME Non-prime (C-E),SME,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0011598,C009324,4. SME Prime (A-B),SME,2026-03,0,0.5097,RED,0,proactive outreach / restructure
L0014081,C011322,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,0,proactive outreach / restructure
L0014994,C012061,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0016600,C013351,5. SME Non-prime (C-E),SME,2026-03,0,0.5097,RED,0,proactive outreach / restructure
L0016610,C013359,3. Personal Non-prime (C-E),Personal,2026-03,0,0.5097,RED,0,proactive outreach / restructure
L0029044,C023351,5. SME Non-prime (C-E),SME,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0033722,C027140,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0037519,C030225,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0045407,C036593,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0045942,C037014,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0049014,C039521,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5097,RED,0,proactive outreach / restructure
L0005409,C004338,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5078,RED,0,proactive outreach / restructure
L0021290,C017129,2. Personal Prime (A-B),Personal,2026-03,0,0.5078,RED,0,proactive outreach / restructure
L0028355,C022796,3. Personal Non-prime (C-E),Personal,2026-03,15,0.5078,RED,0,proactive outreach / restructure
L0003082,C002474,2. Personal Prime (A-B),Personal,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0009040,C007273,4. SME Prime (A-B),SME,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0011995,C009639,5. SME Non-prime (C-E),SME,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0013231,C010655,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4722,RED,0,proactive outreach / restructure
L0014305,C011502,5. SME Non-prime (C-E),SME,2026-03,15,0.4722,RED,0,proactive outreach / restructure
L0016836,C013542,5. SME Non-prime (C-E),SME,2026-03,15,0.4722,RED,0,proactive outreach / restructure
L0028850,C023182,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0029615,C023802,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0031511,C025344,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0032155,C025870,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0046336,C037336,1. BNPL (grade A-C),BNPL,2026-03,0,0.4722,RED,0,proactive outreach / restructure
L0001616,C001304,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4588,RED,0,proactive outreach / restructure
L0006500,C005224,1. BNPL (grade A-C),BNPL,2026-03,15,0.4588,RED,0,proactive outreach / restructure
L0006501,C005224,4. SME Prime (A-B),SME,2026-03,15,0.4588,RED,0,proactive outreach / restructure
L0007610,C006126,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4588,RED,0,proactive outreach / restructure
L0016519,C013278,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4588,RED,0,proactive outreach / restructure
L0028297,C022748,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4588,RED,0,proactive outreach / restructure
L0030167,C024264,5. SME Non-prime (C-E),SME,2026-03,15,0.4588,RED,0,proactive outreach / restructure
L0033612,C027046,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4588,RED,0,proactive outreach / restructure
L0047226,C038065,5. SME Non-prime (C-E),SME,2026-03,0,0.4588,RED,0,proactive outreach / restructure
L0031558,C025382,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4444,RED,0,proactive outreach / restructure
L0006154,C004946,3. Personal Non-prime (C-E),Personal,2026-03,15,0.439,RED,0,proactive outreach / restructure
L0008898,C007161,5. SME Non-prime (C-E),SME,2026-03,15,0.4188,RED,0,proactive outreach / restructure
L0010453,C008416,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0013122,C010561,5. SME Non-prime (C-E),SME,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0017287,C013914,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0019193,C015451,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0021926,C017639,2. Personal Prime (A-B),Personal,2026-03,15,0.4188,RED,0,proactive outreach / restructure
L0025991,C020913,3. Personal Non-prime (C-E),Personal,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0032552,C026183,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4188,RED,0,proactive outreach / restructure
L0032553,C026183,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4188,RED,0,proactive outreach / restructure
L0032729,C026331,5. SME Non-prime (C-E),SME,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0033244,C026750,5. SME Non-prime (C-E),SME,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0040933,C032988,3. Personal Non-prime (C-E),Personal,2026-03,15,0.4188,RED,0,proactive outreach / restructure
L0041586,C033516,4. SME Prime (A-B),SME,2026-03,0,0.4188,RED,0,proactive outreach / restructure
L0000412,C000329,5. SME Non-prime (C-E),SME,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0000413,C000329,4. SME Prime (A-B),SME,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0003945,C003165,3. Personal Non-prime (C-E),Personal,2026-03,15,0.3474,RED,0,proactive outreach / restructure
L0022468,C018068,4. SME Prime (A-B),SME,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0024625,C019822,3. Personal Non-prime (C-E),Personal,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0029879,C024020,2. Personal Prime (A-B),Personal,2026-03,15,0.3474,RED,0,proactive outreach / restructure
L0031813,C025590,5. SME Non-prime (C-E),SME,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0033714,C027132,3. Personal Non-prime (C-E),Personal,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0034712,C027961,3. Personal Non-prime (C-E),Personal,2026-03,15,0.3474,RED,0,proactive outreach / restructure
L0035415,C028516,3. Personal Non-prime (C-E),Personal,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0035854,C028866,5. SME Non-prime (C-E),SME,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0038517,C031039,3. Personal Non-prime (C-E),Personal,2026-03,15,0.3474,RED,0,proactive outreach / restructure
L0040338,C032495,2. Personal Prime (A-B),Personal,2026-03,0,0.3474,RED,0,proactive outreach / restructure
L0046836,C037742,1. BNPL (grade A-C),BNPL,2026-03,15,0.3474,RED,0,proactive outreach / restructure
L0003594,C002881,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2865,RED,0,proactive outreach / restructure
L0005877,C004715,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0013783,C011081,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0018362,C014775,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0026352,C021202,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0029028,C023336,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0030859,C024808,2. Personal Prime (A-B),Personal,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0032857,C026436,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0034091,C027435,2. Personal Prime (A-B),Personal,2026-03,15,0.2865,RED,0,proactive outreach / restructure
L0037418,C030146,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2865,RED,0,proactive outreach / restructure
L0038878,C031324,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2865,RED,0,proactive outreach / restructure
L0039450,C031784,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0044082,C035523,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0046404,C037393,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0047779,C038505,5. SME Non-prime (C-E),SME,2026-03,15,0.2865,RED,0,proactive outreach / restructure
L0047978,C038670,5. SME Non-prime (C-E),SME,2026-03,0,0.2865,RED,0,proactive outreach / restructure
L0001211,C000982,2. Personal Prime (A-B),Personal,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0002341,C001879,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0005893,C004728,5. SME Non-prime (C-E),SME,2026-03,15,0.2698,RED,0,proactive outreach / restructure
L0007329,C005889,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0009095,C007318,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0009833,C007926,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0017036,C013712,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2698,RED,0,proactive outreach / restructure
L0017071,C013736,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0017083,C013746,5. SME Non-prime (C-E),SME,2026-03,15,0.2698,RED,0,proactive outreach / restructure
L0017681,C014230,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0019264,C015510,4. SME Prime (A-B),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0022420,C018027,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0024683,C019867,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0033998,C027360,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0037749,C030421,5. SME Non-prime (C-E),SME,2026-03,15,0.2698,RED,0,proactive outreach / restructure
L0038876,C031322,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0043296,C034886,4. SME Prime (A-B),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0043840,C035327,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2698,RED,0,proactive outreach / restructure
L0047904,C038613,5. SME Non-prime (C-E),SME,2026-03,0,0.2698,RED,0,proactive outreach / restructure
L0048437,C039054,5. SME Non-prime (C-E),SME,2026-03,15,0.2698,RED,0,proactive outreach / restructure
L0004176,C003352,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0004177,C003352,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0004178,C003352,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0004770,C003827,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0005441,C004366,5. SME Non-prime (C-E),SME,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0006032,C004841,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0021932,C017645,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0022414,C018022,5. SME Non-prime (C-E),SME,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0025012,C020127,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0027437,C022066,5. SME Non-prime (C-E),SME,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0031084,C024995,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0040185,C032371,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0040379,C032528,2. Personal Prime (A-B),Personal,2026-03,0,0.2353,RED,0,proactive outreach / restructure
L0001287,C001042,2. Personal Prime (A-B),Personal,2026-03,0,0.2222,RED,0,proactive outreach / restructure
L0047569,C038338,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2222,RED,0,proactive outreach / restructure
L0003149,C002524,2. Personal Prime (A-B),Personal,2026-03,15,0.2213,RED,0,proactive outreach / restructure
L0017969,C014461,2. Personal Prime (A-B),Personal,2026-03,0,0.2213,RED,0,proactive outreach / restructure
L0019898,C016018,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2213,RED,0,proactive outreach / restructure
L0024411,C019635,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2213,RED,0,proactive outreach / restructure
L0027688,C022259,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2213,RED,0,proactive outreach / restructure
L0031373,C025234,2. Personal Prime (A-B),Personal,2026-03,15,0.2213,RED,0,proactive outreach / restructure
L0040294,C032461,3. Personal Non-prime (C-E),Personal,2026-03,0,0.2213,RED,0,proactive outreach / restructure
L0041093,C033118,5. SME Non-prime (C-E),SME,2026-03,0,0.2213,RED,0,proactive outreach / restructure
L0049381,C039829,3. Personal Non-prime (C-E),Personal,2026-03,15,0.2213,RED,0,proactive outreach / restructure
L0000536,C000423,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0009192,C007403,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0010353,C008341,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0010973,C008829,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1947,RED,0,proactive outreach / restructure
L0012321,C009912,2. Personal Prime (A-B),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0016564,C013318,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0017123,C013777,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1947,RED,0,proactive outreach / restructure
L0018499,C014886,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1947,RED,0,proactive outreach / restructure
L0019406,C015621,5. SME Non-prime (C-E),SME,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0027439,C022067,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0030515,C024541,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0030741,C024718,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0036487,C029399,4. SME Prime (A-B),SME,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0048757,C039310,2. Personal Prime (A-B),Personal,2026-03,0,0.1947,RED,0,proactive outreach / restructure
L0001344,C001086,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1918,RED,0,proactive outreach / restructure
L0003098,C002485,4. SME Prime (A-B),SME,2026-03,15,0.1918,RED,0,proactive outreach / restructure
L0009664,C007786,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1918,RED,0,proactive outreach / restructure
L0012249,C009855,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1918,RED,0,proactive outreach / restructure
L0019779,C015927,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1918,RED,0,proactive outreach / restructure
L0041604,C033528,3. Personal Non-prime (C-E),Personal,2026-03,15,0.1918,RED,0,proactive outreach / restructure
L0007259,C005828,3. Personal Non-prime (C-E),Personal,2026-03,0,0.1916,RED,0,proactive outreach / restructure
