customer_id,region_type,income_proxy_band,employment_type,age,first_time_borrower,credit_quality_indicator,acquisition_channel,cac
C004141,Semi-urban,Low,Gig,28,1,B,Partner-embedded,640
C004142,Urban,Low,Informal,26,0,B,Digital ads,1245
C004143,Urban,High,Self-employed,29,1,A,Partner-embedded,628
C004144,Urban,Mid,Self-employed,23,0,E,DSA,1047
C004145,Urban,Mid,Gig,27,0,D,Digital ads,1538
C004146,Semi-urban,Low,Gig,60,1,C,Partner-embedded,598
C004147,Semi-urban,Mid,Self-employed,26,1,B,Digital ads,799
C004148,Semi-urban,Mid,Informal,22,1,C,Partner-embedded,640
C004149,Urban,Mid,Salaried,48,0,B,Digital ads,1274
C004150,Semi-urban,Low,Self-employed,26,0,B,Partner-embedded,724
C004151,Rural,Low,Gig,24,0,D,Referral,218
C004152,Semi-urban,Low,Self-employed,43,1,C,Referral,331
C004153,Semi-urban,Mid,Salaried,31,0,B,DSA,898
C004154,Semi-urban,High,Self-employed,50,0,D,DSA,903
C004155,Semi-urban,Mid,Self-employed,49,0,C,DSA,1231
C004156,Semi-urban,Low,Salaried,38,0,C,Digital ads,1097
C004157,Semi-urban,Low,Salaried,35,0,C,Digital ads,786
C004158,Urban,Mid,Self-employed,39,1,A,Referral,231
C004159,Semi-urban,Low,Gig,24,0,E,Partner-embedded,576
C004160,Urban,High,Salaried,45,1,B,Partner-embedded,683
C004161,Semi-urban,Low,Informal,28,0,E,Digital ads,1304
C004162,Urban,Low,Self-employed,26,0,B,Partner-embedded,616
C004163,Urban,Mid,Salaried,30,0,C,Partner-embedded,642
C004164,Urban,Mid,Salaried,33,0,B,Digital ads,1384
C004165,Semi-urban,Mid,Informal,21,0,E,Digital ads,723
C004166,Semi-urban,High,Salaried,28,0,A,Digital ads,1287
C004167,Urban,Mid,Gig,23,0,C,Digital ads,1015
C004168,Semi-urban,Low,Self-employed,45,1,A,Organic,123
C004169,Urban,Mid,Gig,27,0,A,Digital ads,1263
C004170,Urban,Mid,Self-employed,38,0,B,Partner-embedded,793
C004171,Urban,Low,Gig,31,0,D,DSA,1317
C004172,Semi-urban,Mid,Self-employed,24,0,A,Partner-embedded,604
C004173,Semi-urban,Low,Salaried,30,1,D,DSA,937
C004174,Urban,Low,Self-employed,30,1,D,Digital ads,1930
C004175,Semi-urban,Low,Self-employed,32,0,C,Partner-embedded,701
C004176,Semi-urban,High,Salaried,29,0,A,Digital ads,929
C004177,Urban,Mid,Gig,33,0,A,Organic,136
C004178,Semi-urban,High,Gig,27,1,B,Digital ads,1065
C004179,Rural,Mid,Self-employed,30,1,D,Digital ads,1288
C004180,Semi-urban,High,Salaried,33,0,D,Partner-embedded,686
C004181,Rural,Low,Self-employed,22,0,B,DSA,1240
C004182,Urban,High,Salaried,28,0,C,Organic,195
C004183,Rural,High,Salaried,24,0,B,Referral,279
C004184,Semi-urban,Low,Self-employed,27,1,E,Partner-embedded,572
C004185,Urban,Mid,Gig,31,1,C,Partner-embedded,718
C004186,Semi-urban,Mid,Self-employed,31,0,B,Organic,149
C004187,Urban,Low,Salaried,21,1,D,Referral,195
C004188,Urban,Low,Salaried,22,0,D,Partner-embedded,729
C004189,Semi-urban,High,Salaried,20,0,B,Organic,122
C004190,Semi-urban,Mid,Self-employed,57,1,C,Referral,282
C004191,Urban,High,Salaried,21,0,B,DSA,1188
C004192,Urban,Mid,Informal,26,0,B,Digital ads,959
C004193,Semi-urban,Mid,Salaried,32,1,D,DSA,1021
C004194,Urban,Low,Informal,34,1,C,Digital ads,1275
C004195,Urban,Mid,Salaried,38,0,B,Digital ads,1014
C004196,Semi-urban,High,Salaried,46,1,C,Partner-embedded,391
C004197,Semi-urban,Mid,Self-employed,37,1,B,DSA,875
C004198,Semi-urban,Mid,Informal,28,0,C,Referral,248
C004199,Urban,Low,Self-employed,33,0,C,Referral,265
C004200,Urban,Mid,Salaried,34,0,A,DSA,699
C004201,Semi-urban,High,Salaried,23,0,A,Digital ads,1126
C004202,Urban,Low,Gig,34,0,B,Partner-embedded,926
C004203,Semi-urban,Mid,Salaried,36,0,A,Partner-embedded,556
C004204,Urban,Low,Gig,27,1,B,Organic,172
C004205,Urban,Mid,Salaried,31,0,A,Referral,271
C004206,Semi-urban,Low,Self-employed,23,1,E,Digital ads,1833
C004207,Urban,Mid,Informal,26,0,B,Organic,111
C004208,Semi-urban,Mid,Salaried,27,1,C,Referral,279
C004209,Rural,Mid,Self-employed,22,0,E,Partner-embedded,645
C004210,Rural,Mid,Salaried,27,0,B,Partner-embedded,708
C004211,Semi-urban,High,Salaried,26,1,A,Digital ads,814
C004212,Urban,Low,Salaried,36,0,B,DSA,1105
C004213,Rural,Low,Salaried,34,1,B,Partner-embedded,682
C004214,Urban,Mid,Self-employed,41,1,A,Partner-embedded,685
C004215,Rural,Mid,Self-employed,21,1,C,Referral,239
C004216,Urban,High,Salaried,22,1,D,Partner-embedded,475
C004217,Semi-urban,Mid,Informal,35,1,D,Partner-embedded,955
C004218,Semi-urban,Mid,Self-employed,31,1,B,DSA,1100
C004219,Semi-urban,Mid,Gig,41,0,E,DSA,1212
C004220,Semi-urban,Low,Salaried,28,1,B,Organic,188
C004221,Urban,Mid,Salaried,25,0,A,Organic,139
C004222,Semi-urban,Low,Informal,27,0,A,Digital ads,1278
C004223,Rural,High,Self-employed,28,0,C,Partner-embedded,512
C004224,Rural,Low,Self-employed,35,0,B,Organic,143
C004225,Semi-urban,High,Self-employed,37,1,A,Referral,321
C004226,Urban,High,Salaried,36,0,D,Digital ads,1054
C004227,Semi-urban,High,Salaried,45,0,A,Organic,182
C004228,Urban,High,Salaried,26,1,B,Digital ads,1091
C004229,Semi-urban,Mid,Salaried,35,0,B,Digital ads,1048
C004230,Urban,Mid,Gig,31,0,C,Digital ads,1318
C004231,Urban,Mid,Salaried,32,0,C,Digital ads,822
C004232,Semi-urban,High,Self-employed,29,0,B,Digital ads,881
C004233,Semi-urban,Low,Salaried,22,0,C,Partner-embedded,964
C004234,Semi-urban,Mid,Self-employed,39,0,C,Organic,203
C004235,Semi-urban,Low,Salaried,33,1,D,Partner-embedded,524
C004236,Urban,Low,Salaried,30,1,C,Partner-embedded,604
C004237,Urban,Mid,Salaried,29,0,B,DSA,880
C004238,Urban,High,Self-employed,24,0,B,Digital ads,1068
C004239,Urban,Mid,Gig,25,0,D,DSA,1329
C004240,Rural,Low,Salaried,26,1,D,Digital ads,1634
C004241,Urban,Low,Salaried,25,0,B,Referral,362
C004242,Urban,High,Gig,34,0,B,Digital ads,1254
C004243,Semi-urban,Low,Salaried,40,0,D,Referral,241
C004244,Rural,High,Salaried,29,0,C,DSA,997
C004245,Semi-urban,Mid,Salaried,31,0,A,Digital ads,1611
C004246,Urban,Mid,Self-employed,40,0,B,Digital ads,914
C004247,Semi-urban,High,Self-employed,32,0,B,Digital ads,1351
C004248,Semi-urban,High,Salaried,50,1,B,Digital ads,1192
C004249,Urban,High,Salaried,27,0,D,Digital ads,680
C004250,Urban,Low,Self-employed,25,0,B,Partner-embedded,547
C004251,Rural,Low,Salaried,28,1,C,Digital ads,1408
C004252,Urban,High,Salaried,38,0,A,Partner-embedded,836
C004253,Urban,Mid,Salaried,28,0,B,Digital ads,1115
C004254,Semi-urban,Mid,Self-employed,34,0,A,Organic,113
C004255,Urban,Mid,Informal,27,1,D,Digital ads,1488
C004256,Rural,Low,Informal,41,0,D,Digital ads,988
C004257,Semi-urban,High,Self-employed,30,0,B,Partner-embedded,770
C004258,Urban,Low,Self-employed,37,0,D,Digital ads,892
C004259,Urban,High,Gig,25,1,B,DSA,915
C004260,Urban,Mid,Salaried,30,0,A,Digital ads,1174
C004261,Semi-urban,Mid,Salaried,26,0,C,Partner-embedded,513
C004262,Urban,Mid,Gig,25,0,C,Referral,255
C004263,Urban,Low,Salaried,24,0,B,Digital ads,1050
C004264,Semi-urban,Low,Salaried,20,1,E,Partner-embedded,738
C004265,Rural,Mid,Informal,23,0,B,Referral,213
C004266,Semi-urban,High,Self-employed,62,0,C,DSA,1058
C004267,Semi-urban,Low,Gig,42,0,D,DSA,1019
C004268,Urban,Mid,Informal,20,0,C,Digital ads,984
C004269,Rural,Mid,Salaried,26,1,B,Partner-embedded,548
C004270,Urban,Low,Salaried,42,0,C,Digital ads,921
C004271,Urban,Low,Self-employed,31,0,B,Digital ads,1234
C004272,Urban,High,Self-employed,37,0,B,DSA,790
C004273,Semi-urban,Mid,Gig,30,0,C,Digital ads,1147
C004274,Semi-urban,Low,Gig,30,1,B,Digital ads,1283
C004275,Semi-urban,Mid,Self-employed,23,0,A,Partner-embedded,693
C004276,Semi-urban,Mid,Salaried,36,0,C,Digital ads,1154
C004277,Semi-urban,High,Salaried,22,0,A,Digital ads,1044
C004278,Semi-urban,Low,Self-employed,41,0,E,Digital ads,1151
C004279,Urban,High,Salaried,39,1,B,Referral,303
C004280,Urban,Mid,Gig,39,0,C,Organic,180
C004281,Semi-urban,High,Self-employed,41,1,D,Partner-embedded,798
C004282,Semi-urban,Mid,Informal,28,0,C,Digital ads,1237
C004283,Urban,Mid,Gig,22,0,D,Partner-embedded,747
C004284,Urban,Low,Salaried,26,1,C,DSA,1393
C004285,Urban,Mid,Gig,20,0,C,Referral,409
C004286,Semi-urban,Low,Informal,40,1,D,Digital ads,1307
C004287,Semi-urban,Low,Salaried,29,0,A,Digital ads,1118
C004288,Urban,Mid,Salaried,31,0,C,Partner-embedded,499
C004289,Urban,Mid,Gig,27,0,C,DSA,1393
C004290,Urban,Mid,Self-employed,52,0,C,Digital ads,1018
C004291,Urban,Mid,Salaried,24,0,C,DSA,1104
C004292,Semi-urban,High,Salaried,29,0,E,Digital ads,1027
C004293,Semi-urban,Mid,Self-employed,21,0,B,Partner-embedded,504
C004294,Urban,Low,Salaried,21,1,C,Digital ads,1374
C004295,Urban,Low,Self-employed,22,0,C,Organic,152
C004296,Semi-urban,Mid,Salaried,22,0,D,Digital ads,1603
C004297,Semi-urban,Low,Self-employed,25,1,B,Referral,278
C004298,Semi-urban,Mid,Informal,23,0,B,Digital ads,1640
C004299,Semi-urban,Mid,Salaried,25,1,D,Digital ads,1326
C004300,Urban,Low,Self-employed,46,1,D,Digital ads,1375
C004301,Urban,Mid,Gig,31,0,D,Digital ads,1217
C004302,Urban,Low,Gig,29,0,D,Digital ads,1644
C004303,Semi-urban,Mid,Self-employed,39,1,A,DSA,1021
C004304,Urban,Low,Salaried,37,1,C,Organic,139
C004305,Urban,Mid,Gig,43,0,C,Partner-embedded,729
C004306,Rural,Low,Self-employed,28,0,C,Partner-embedded,626
C004307,Semi-urban,Mid,Self-employed,21,1,D,Partner-embedded,583
C004308,Urban,Low,Self-employed,26,0,B,Referral,278
C004309,Semi-urban,High,Informal,43,0,E,DSA,619
C004310,Urban,Low,Salaried,23,1,C,Digital ads,1734
C004311,Urban,Mid,Self-employed,37,0,D,Partner-embedded,559
C004312,Semi-urban,Low,Gig,47,0,C,DSA,983
C004313,Urban,Mid,Salaried,33,1,A,Partner-embedded,508
C004314,Urban,Mid,Informal,36,0,C,Partner-embedded,487
C004315,Semi-urban,High,Gig,23,0,C,Referral,316
C004316,Urban,Mid,Self-employed,25,1,B,Digital ads,1232
C004317,Urban,High,Salaried,32,0,D,Referral,382
C004318,Semi-urban,Mid,Self-employed,26,0,A,Digital ads,1906
C004319,Rural,High,Salaried,49,1,B,Partner-embedded,462
C004320,Semi-urban,High,Self-employed,31,0,A,Partner-embedded,726
C004321,Semi-urban,Low,Salaried,31,1,E,Partner-embedded,522
C004322,Semi-urban,Mid,Self-employed,20,0,C,Organic,198
C004323,Rural,Mid,Gig,32,0,B,Digital ads,1173
C004324,Urban,Low,Gig,28,0,C,Digital ads,1295
C004325,Rural,High,Self-employed,32,0,A,Partner-embedded,423
C004326,Rural,Mid,Salaried,25,1,C,Digital ads,1648
C004327,Semi-urban,Mid,Salaried,28,0,B,Referral,281
C004328,Semi-urban,High,Salaried,27,0,B,Partner-embedded,637
C004329,Semi-urban,Low,Salaried,23,0,A,Partner-embedded,502
C004330,Urban,Mid,Self-employed,43,0,A,Referral,249
C004331,Semi-urban,Mid,Salaried,20,0,B,Organic,137
C004332,Semi-urban,Low,Informal,22,0,C,DSA,839
C004333,Rural,Mid,Self-employed,33,1,D,Digital ads,985
C004334,Urban,High,Self-employed,33,1,B,Digital ads,957
C004335,Urban,Mid,Self-employed,19,1,C,Partner-embedded,495
C004336,Urban,Mid,Self-employed,28,0,D,Partner-embedded,682
C004337,Semi-urban,Low,Informal,40,0,D,Digital ads,1074
C004338,Semi-urban,High,Gig,35,0,C,Digital ads,1333
C004339,Urban,Mid,Self-employed,33,0,C,Referral,319
C004340,Semi-urban,Mid,Salaried,24,0,D,Digital ads,1991
C004341,Rural,High,Salaried,23,0,B,Digital ads,1128
C004342,Rural,Low,Informal,28,1,D,Digital ads,1070
C004343,Semi-urban,Mid,Self-employed,29,0,A,Digital ads,1320
C004344,Urban,Low,Salaried,27,1,C,Organic,140
C004345,Urban,Low,Salaried,20,1,C,Digital ads,1644
C004346,Urban,High,Self-employed,46,1,A,Partner-embedded,708
C004347,Urban,Mid,Self-employed,26,0,D,Digital ads,1522
C004348,Rural,Mid,Salaried,36,1,C,Partner-embedded,678
C004349,Urban,Mid,Salaried,31,0,D,Digital ads,1489
C004350,Urban,Low,Salaried,44,0,A,Referral,315
C004351,Semi-urban,Mid,Salaried,36,0,D,Partner-embedded,803
C004352,Urban,Mid,Salaried,24,1,B,Partner-embedded,527
C004353,Urban,Mid,Salaried,29,0,C,Partner-embedded,600
C004354,Urban,Low,Salaried,20,0,D,Partner-embedded,496
C004355,Semi-urban,Mid,Salaried,38,0,D,Digital ads,1045
C004356,Urban,Mid,Self-employed,26,1,E,Referral,306
C004357,Rural,Mid,Self-employed,41,1,C,DSA,944
C004358,Urban,Mid,Gig,36,0,B,Referral,306
C004359,Urban,High,Informal,27,0,D,DSA,1225
C004360,Semi-urban,Mid,Salaried,27,0,B,Organic,125
C004361,Rural,Low,Gig,32,0,E,Organic,173
C004362,Urban,Mid,Gig,30,1,D,Digital ads,1329
C004363,Rural,Mid,Salaried,31,1,A,Organic,135
C004364,Urban,Low,Informal,46,1,C,Digital ads,994
C004365,Semi-urban,High,Salaried,44,0,D,Partner-embedded,436
C004366,Semi-urban,Mid,Gig,42,1,C,Organic,124
C004367,Semi-urban,Mid,Self-employed,28,0,A,Referral,396
C004368,Semi-urban,Mid,Gig,30,1,A,Partner-embedded,801
C004369,Rural,Mid,Self-employed,26,0,C,Digital ads,1403
C004370,Semi-urban,High,Salaried,43,0,B,Referral,293
C004371,Urban,Low,Gig,25,0,D,Digital ads,1217
C004372,Urban,Mid,Gig,30,0,B,Partner-embedded,724
C004373,Semi-urban,High,Salaried,31,1,B,Digital ads,1068
C004374,Semi-urban,High,Informal,38,1,C,Referral,281
C004375,Urban,Low,Salaried,59,0,B,Digital ads,1178
C004376,Semi-urban,Low,Salaried,22,0,B,Referral,321
C004377,Rural,High,Gig,37,1,C,Partner-embedded,634
C004378,Urban,High,Informal,30,0,C,Digital ads,970
C004379,Urban,Low,Salaried,28,0,C,Partner-embedded,765
C004380,Semi-urban,Mid,Gig,22,0,B,Digital ads,1271
C004381,Semi-urban,Mid,Salaried,28,1,B,Partner-embedded,455
C004382,Semi-urban,Mid,Salaried,22,0,C,Digital ads,1046
C004383,Rural,Mid,Salaried,33,0,A,Partner-embedded,652
C004384,Rural,Mid,Gig,29,0,C,Digital ads,904
C004385,Urban,Low,Salaried,24,1,B,Digital ads,1557
C004386,Urban,Mid,Self-employed,30,0,A,Partner-embedded,507
C004387,Urban,High,Gig,33,0,A,DSA,957
C004388,Urban,Low,Salaried,36,0,C,DSA,913
C004389,Rural,Mid,Salaried,38,0,C,Organic,159
C004390,Semi-urban,Mid,Self-employed,36,0,C,Partner-embedded,601
C004391,Urban,Mid,Informal,34,1,D,Referral,331
C004392,Semi-urban,Mid,Salaried,31,0,B,DSA,778
C004393,Semi-urban,Low,Salaried,29,0,D,Digital ads,1158
C004394,Urban,Low,Salaried,33,0,C,Organic,124
C004395,Urban,Low,Salaried,23,0,B,Referral,224
C004396,Urban,High,Salaried,33,0,B,Partner-embedded,420
C004397,Urban,Mid,Gig,55,0,D,Partner-embedded,831
C004398,Urban,Mid,Gig,27,1,D,Digital ads,1019
C004399,Rural,Mid,Salaried,30,0,B,Digital ads,946
C004400,Semi-urban,High,Salaried,64,0,A,Partner-embedded,607
C004401,Rural,Mid,Self-employed,29,0,B,Digital ads,1235
C004402,Urban,High,Salaried,23,1,B,Digital ads,1188
C004403,Urban,Low,Salaried,22,1,B,Partner-embedded,689
C004404,Rural,Low,Self-employed,27,0,D,Organic,94
C004405,Semi-urban,Mid,Salaried,29,0,A,Digital ads,1556
C004406,Urban,Mid,Gig,30,1,D,Referral,335
C004407,Urban,High,Salaried,30,0,A,Digital ads,1400
C004408,Semi-urban,Mid,Salaried,32,1,C,DSA,1045
C004409,Semi-urban,Low,Salaried,23,1,D,Partner-embedded,510
C004410,Urban,Low,Self-employed,33,1,B,Organic,132
C004411,Semi-urban,High,Self-employed,33,0,C,Referral,304
C004412,Urban,Mid,Salaried,28,0,C,DSA,1528
C004413,Semi-urban,Low,Informal,46,0,D,Digital ads,1113
C004414,Urban,High,Salaried,33,0,D,Organic,128
C004415,Urban,Mid,Gig,22,0,C,Digital ads,992
C004416,Semi-urban,Low,Gig,53,1,C,Partner-embedded,434
C004417,Semi-urban,High,Salaried,33,0,B,Partner-embedded,669
C004418,Urban,High,Salaried,28,1,A,Digital ads,1284
C004419,Urban,Low,Gig,21,1,B,Partner-embedded,783
C004420,Urban,Mid,Salaried,34,1,B,Organic,121
C004421,Semi-urban,Low,Gig,23,0,C,Partner-embedded,555
C004422,Urban,Mid,Self-employed,43,1,B,Referral,209
C004423,Semi-urban,Mid,Salaried,24,0,A,Digital ads,1094
C004424,Rural,High,Salaried,34,1,C,Organic,148
C004425,Semi-urban,Low,Self-employed,32,1,C,Referral,319
C004426,Semi-urban,Mid,Salaried,33,1,B,Digital ads,1142
C004427,Rural,Mid,Salaried,22,0,B,Organic,147
C004428,Semi-urban,High,Salaried,35,0,C,Organic,127
C004429,Urban,High,Gig,25,1,A,Digital ads,1299
C004430,Semi-urban,High,Salaried,45,1,C,Digital ads,1133
C004431,Urban,Mid,Salaried,23,1,A,Digital ads,1081
C004432,Urban,Mid,Self-employed,29,0,C,DSA,1129
C004433,Rural,Mid,Salaried,31,0,D,Digital ads,1008
C004434,Urban,Mid,Self-employed,34,0,B,Organic,139
C004435,Semi-urban,Low,Salaried,44,0,A,DSA,1162
C004436,Rural,Mid,Salaried,26,1,B,Partner-embedded,560
C004437,Rural,Low,Gig,36,0,D,Digital ads,1067
C004438,Semi-urban,Mid,Self-employed,23,0,C,Partner-embedded,577
C004439,Urban,Mid,Self-employed,34,0,D,Partner-embedded,565
C004440,Rural,High,Self-employed,31,0,B,Partner-embedded,564
C004441,Semi-urban,Low,Self-employed,29,0,B,DSA,767
C004442,Semi-urban,Low,Self-employed,22,0,C,DSA,1027
C004443,Semi-urban,High,Salaried,44,0,B,Organic,173
C004444,Semi-urban,Low,Salaried,33,1,A,Digital ads,912
C004445,Semi-urban,Mid,Gig,29,0,A,Digital ads,1377
C004446,Semi-urban,High,Salaried,38,0,B,Digital ads,1217
C004447,Urban,Mid,Self-employed,27,0,B,Referral,318
C004448,Semi-urban,Low,Self-employed,30,0,B,DSA,813
C004449,Rural,Mid,Gig,25,0,C,Referral,260
C004450,Rural,Low,Self-employed,30,0,C,DSA,822
C004451,Urban,High,Informal,45,0,A,Digital ads,1720
C004452,Urban,Low,Salaried,22,0,C,Partner-embedded,610
C004453,Urban,Mid,Gig,50,1,B,Digital ads,1663
C004454,Urban,Mid,Self-employed,50,0,A,Partner-embedded,585
C004455,Urban,Mid,Self-employed,35,1,C,Partner-embedded,542
C004456,Urban,Mid,Gig,39,1,B,Partner-embedded,730
C004457,Semi-urban,Mid,Salaried,20,1,D,Partner-embedded,452
C004458,Urban,Mid,Gig,33,1,B,Organic,134
C004459,Urban,Mid,Salaried,40,1,E,Digital ads,1275
C004460,Semi-urban,Mid,Salaried,32,0,B,Referral,310
C004461,Semi-urban,High,Salaried,29,0,A,DSA,1077
C004462,Semi-urban,Low,Salaried,27,0,D,Partner-embedded,670
C004463,Semi-urban,Mid,Salaried,23,0,C,DSA,1024
C004464,Urban,Low,Gig,28,0,E,Digital ads,977
C004465,Semi-urban,Mid,Salaried,43,0,B,Organic,120
C004466,Semi-urban,Low,Self-employed,29,0,B,Partner-embedded,558
C004467,Semi-urban,Low,Salaried,23,1,C,Partner-embedded,475
C004468,Urban,Mid,Gig,29,0,B,Digital ads,814
C004469,Urban,Mid,Gig,25,0,B,Partner-embedded,535
C004470,Semi-urban,High,Salaried,28,0,A,Referral,248
C004471,Urban,High,Gig,41,1,C,DSA,1049
C004472,Rural,Mid,Gig,41,0,A,Referral,356
C004473,Urban,Low,Self-employed,24,0,D,Referral,292
C004474,Semi-urban,Low,Salaried,37,1,A,Partner-embedded,730
C004475,Rural,Low,Salaried,61,0,B,Digital ads,901
C004476,Rural,Mid,Salaried,28,1,C,Digital ads,1175
C004477,Urban,Low,Salaried,21,0,C,Digital ads,1181
C004478,Urban,High,Salaried,23,1,B,Digital ads,1372
C004479,Semi-urban,High,Informal,50,1,D,Digital ads,808
C004480,Semi-urban,Low,Salaried,22,0,B,Digital ads,1231
C004481,Semi-urban,Low,Self-employed,28,1,D,Digital ads,1127
C004482,Semi-urban,Mid,Gig,23,0,D,Organic,171
C004483,Semi-urban,Mid,Self-employed,41,0,A,Digital ads,1617
C004484,Urban,Mid,Self-employed,38,0,A,Digital ads,1770
C004485,Rural,Mid,Salaried,18,0,C,Partner-embedded,550
C004486,Semi-urban,Low,Informal,24,1,D,DSA,753
C004487,Urban,Low,Salaried,24,0,A,Referral,351
C004488,Rural,Mid,Salaried,65,1,A,Referral,239
C004489,Rural,Low,Gig,43,0,E,Partner-embedded,510
C004490,Urban,High,Gig,39,0,B,Digital ads,1378
C004491,Urban,Mid,Salaried,22,0,B,Digital ads,1238
C004492,Semi-urban,Mid,Gig,33,1,C,DSA,1246
C004493,Semi-urban,Mid,Salaried,33,0,B,Organic,165
C004494,Urban,High,Salaried,31,0,B,Digital ads,1245
C004495,Semi-urban,Low,Salaried,26,0,C,Digital ads,1548
C004496,Semi-urban,Mid,Informal,37,1,E,Partner-embedded,637
C004497,Semi-urban,Mid,Informal,38,1,A,DSA,1305
C004498,Semi-urban,Mid,Salaried,42,1,D,Referral,285
C004499,Urban,High,Salaried,34,1,A,DSA,1046
C004500,Urban,Low,Salaried,21,0,B,Digital ads,1279
C004501,Urban,Mid,Salaried,23,0,D,Digital ads,1348
C004502,Semi-urban,Low,Salaried,36,1,B,Referral,319
C004503,Urban,Mid,Gig,33,0,C,Partner-embedded,553
C004504,Semi-urban,High,Salaried,26,0,A,Digital ads,1599
C004505,Semi-urban,Mid,Self-employed,65,0,D,Digital ads,1276
C004506,Semi-urban,Low,Self-employed,33,1,B,Referral,326
C004507,Semi-urban,Mid,Salaried,27,0,A,Organic,148
C004508,Semi-urban,High,Informal,30,0,D,Referral,270
C004509,Semi-urban,High,Salaried,38,0,B,Digital ads,848
C004510,Rural,Mid,Self-employed,28,0,E,Digital ads,1168
C004511,Urban,Mid,Salaried,28,1,A,Organic,162
C004512,Semi-urban,Mid,Salaried,32,0,C,Digital ads,1299
C004513,Semi-urban,Low,Informal,43,1,C,Referral,420
C004514,Urban,Mid,Salaried,36,1,C,Referral,348
C004515,Semi-urban,High,Salaried,31,1,A,Referral,407
C004516,Urban,Mid,Salaried,24,0,E,Digital ads,1038
C004517,Urban,High,Self-employed,43,1,C,Organic,150
C004518,Urban,Low,Self-employed,33,0,B,Digital ads,1034
C004519,Urban,Low,Self-employed,52,1,D,Partner-embedded,672
C004520,Urban,Mid,Self-employed,41,1,D,Organic,138
C004521,Urban,Mid,Salaried,24,1,B,DSA,892
C004522,Semi-urban,High,Self-employed,33,1,E,DSA,1830
C004523,Semi-urban,Low,Salaried,23,1,B,Digital ads,1266
C004524,Semi-urban,Low,Salaried,33,0,A,Digital ads,933
C004525,Semi-urban,Low,Gig,33,0,A,Referral,514
C004526,Urban,Low,Salaried,31,0,C,Partner-embedded,598
C004527,Urban,Low,Self-employed,45,0,E,DSA,1024
C004528,Rural,High,Salaried,31,0,B,Partner-embedded,493
C004529,Semi-urban,Mid,Informal,26,1,B,Digital ads,1491
C004530,Semi-urban,Low,Self-employed,32,0,B,Digital ads,1321
C004531,Rural,Mid,Self-employed,22,1,C,Digital ads,1045
C004532,Rural,Low,Gig,24,0,D,Partner-embedded,606
C004533,Rural,Mid,Salaried,30,1,D,Digital ads,1017
C004534,Urban,High,Self-employed,34,1,A,Organic,126
C004535,Urban,Low,Gig,34,0,E,Partner-embedded,642
C004536,Urban,Mid,Salaried,31,0,B,Partner-embedded,556
C004537,Urban,High,Self-employed,29,1,D,Digital ads,1688
C004538,Urban,Mid,Salaried,32,0,B,Digital ads,1282
C004539,Urban,High,Salaried,57,0,A,Organic,156
C004540,Semi-urban,Low,Informal,30,0,E,Referral,286
C004541,Urban,Mid,Self-employed,20,0,A,Digital ads,1204
C004542,Urban,High,Salaried,36,0,B,Referral,417
C004543,Semi-urban,Low,Salaried,20,1,D,DSA,1086
C004544,Rural,Mid,Salaried,35,0,C,Digital ads,1552
C004545,Rural,Low,Salaried,32,1,B,Digital ads,1231
C004546,Semi-urban,Low,Self-employed,23,0,B,Partner-embedded,728
C004547,Semi-urban,Mid,Salaried,47,1,A,Organic,128
C004548,Urban,Mid,Salaried,37,0,B,Digital ads,1225
C004549,Urban,Mid,Gig,34,0,B,Partner-embedded,627
C004550,Urban,High,Gig,19,0,E,DSA,1601
C004551,Urban,Low,Self-employed,28,1,E,Partner-embedded,631
C004552,Urban,Mid,Self-employed,33,1,B,DSA,926
C004553,Semi-urban,High,Salaried,34,0,C,Referral,299
C004554,Rural,Low,Salaried,24,0,B,Partner-embedded,699
